chargesheet_id,case_id,court_id,court_name,filing_date,filing_officer_id,chargesheet_status
CHG001471,CR006145,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-03-27,EMP008591,Accepted
CHG001472,CR006146,CRT0050,Chikkamagaluru Special Court,2026-03-19,EMP003297,Filed
CHG001473,CR006147,CRT0042,Chikkaballapura Senior Civil Court,2025-08-23,EMP003270,Filed
CHG001474,CR006155,CRT0055,Chitradurga Special Court,2025-09-24,EMP003367,Filed
CHG001475,CR006156,CRT0079,Hassan Family Court,2025-06-30,EMP004906,Filed
CHG001476,CR006160,CRT0054,Chitradurga Family Court,2026-07-01,EMP003346,Accepted
CHG001477,CR006162,CRT0023,Bengaluru South Civil Judge and JMFC Court,2026-03-31,EMP001695,Filed
CHG001478,CR006163,CRT0053,Chitradurga Civil Judge and JMFC Court,2026-03-19,EMP003347,Filed
CHG001479,CR006165,CRT0070,Dharwad Special Court,2026-01-22,EMP003869,Filed
CHG001480,CR006168,CRT0128,Tumakuru Civil Judge and JMFC Court,2025-01-03,EMP008861,Accepted
CHG001481,CR006171,CRT0096,Kolar District and Sessions Court,2026-06-07,EMP006100,Filed
CHG001482,CR006176,CRT0136,Uttara Kannada District and Sessions Court,2026-11-06,EMP009418,Filed
CHG001483,CR006189,CRT0130,Tumakuru Special Court,2026-01-17,EMP008404,Accepted
CHG001484,CR006194,CRT0036,Chamarajanagar District and Sessions Court,2026-04-21,EMP003256,Filed
CHG001485,CR006214,CRT0096,Kolar District and Sessions Court,2024-10-11,EMP006076,Filed
CHG001486,CR006215,CRT0078,Hassan Civil Judge and JMFC Court,2026-01-17,EMP004627,Filed
CHG001487,CR006222,CRT0020,Bengaluru Rural Special Court,2025-12-29,EMP001196,Filed
CHG001488,CR006223,CRT0086,Kalaburagi District and Sessions Court,2026-06-02,EMP005643,Accepted
CHG001489,CR006224,CRT0147,Vijayapura Senior Civil Court,2025-07-12,EMP009724,Accepted
CHG001490,CR006226,CRT0082,Haveri Senior Civil Court,2024-12-14,EMP005207,Filed
CHG001491,CR006229,CRT0129,Tumakuru Family Court,2026-03-19,EMP008493,Filed
CHG001492,CR006238,CRT0113,Mysuru Civil Judge and JMFC Court,2027-01-13,EMP007313,Filed
CHG001493,CR006242,CRT0129,Tumakuru Family Court,2025-04-05,EMP008451,Filed
CHG001494,CR006245,CRT0140,Uttara Kannada Special Court,2026-02-10,EMP009457,Accepted
CHG001495,CR006247,CRT0129,Tumakuru Family Court,2026-04-11,EMP008682,Accepted
CHG001496,CR006249,CRT0061,Davanagere District and Sessions Court,2025-03-16,EMP003929,Filed
CHG001497,CR006266,CRT0054,Chitradurga Family Court,2026-01-16,EMP003351,Accepted
CHG001498,CR006267,CRT0014,Belagavi Family Court,2025-03-03,EMP000607,Filed
CHG001499,CR006278,CRT0130,Tumakuru Special Court,2026-03-21,EMP008538,Filed
CHG001500,CR006280,CRT0016,Bengaluru Rural District and Sessions Court,2026-05-27,EMP001322,Filed
CHG001501,CR006287,CRT0017,Bengaluru Rural Senior Civil Court,2024-12-26,EMP001403,Filed
CHG001502,CR006300,CRT0045,Chikkaballapura Special Court,2025-04-14,EMP003277,Filed
CHG001503,CR006301,CRT0107,Mandya Senior Civil Court,2025-05-26,EMP006648,Filed
CHG001504,CR006303,CRT0095,Kodagu Special Court,2026-03-12,EMP006000,Accepted
CHG001505,CR006304,CRT0078,Hassan Civil Judge and JMFC Court,2025-07-06,EMP004776,Filed
CHG001506,CR006305,CRT0087,Kalaburagi Senior Civil Court,2025-01-03,EMP005392,Filed
CHG001507,CR006313,CRT0149,Vijayapura Family Court,2026-10-20,EMP009642,Accepted
CHG001508,CR006316,CRT0105,Koppal Special Court,2026-02-04,EMP006445,Filed
CHG001509,CR006320,CRT0096,Kolar District and Sessions Court,2026-03-26,EMP006293,Accepted
CHG001510,CR006323,CRT0081,Haveri District and Sessions Court,2026-07-05,EMP005068,Filed
CHG001511,CR006328,CRT0106,Mandya District and Sessions Court,2025-04-06,EMP006690,Filed
CHG001512,CR006332,CRT0136,Uttara Kannada District and Sessions Court,2025-11-19,EMP009427,Filed
CHG001513,CR006338,CRT0051,Chitradurga District and Sessions Court,2025-06-24,EMP000885,Filed
CHG001514,CR006339,CRT0098,Kolar Civil Judge and JMFC Court,2025-06-14,EMP006264,Accepted
CHG001515,CR006344,CRT0035,Bidar Special Court,2026-01-31,EMP002952,Filed
CHG001516,CR006347,CRT0013,Belagavi Civil Judge and JMFC Court,2025-11-18,EMP000615,Filed
CHG001517,CR006350,CRT0137,Uttara Kannada Senior Civil Court,2025-11-24,EMP009353,Accepted
CHG001518,CR006353,CRT0115,Mysuru Special Court,2026-08-01,EMP007280,Accepted
CHG001519,CR006355,CRT0053,Chitradurga Civil Judge and JMFC Court,2025-07-30,EMP003331,Filed
CHG001520,CR006357,CRT0134,Udupi Family Court,2026-01-15,EMP008954,Filed
CHG001521,CR006358,CRT0024,Bengaluru South Family Court,2025-07-06,EMP001566,Returned for Correction
CHG001522,CR006361,CRT0129,Tumakuru Family Court,2026-09-16,EMP008394,Filed
CHG001523,CR006362,CRT0097,Kolar Senior Civil Court,2026-06-22,EMP006100,Filed
CHG001524,CR006363,CRT0048,Chikkamagaluru Civil Judge and JMFC Court,2025-04-26,EMP003303,Filed
CHG001525,CR006367,CRT0122,Shivamogga Senior Civil Court,2026-02-03,EMP000885,Accepted
CHG001526,CR006376,CRT0087,Kalaburagi Senior Civil Court,2026-10-24,EMP005395,Filed
CHG001527,CR006377,CRT0049,Chikkamagaluru Family Court,2025-04-10,EMP003309,Filed
CHG001528,CR006387,CRT0061,Davanagere District and Sessions Court,2026-07-07,EMP003944,Filed
CHG001529,CR006389,CRT0120,Raichur Special Court,2026-04-09,EMP007911,Filed
CHG001530,CR006396,CRT0089,Kalaburagi Family Court,2026-07-15,EMP005406,Accepted
CHG001531,CR006407,CRT0015,Belagavi Special Court,2025-12-08,EMP000584,Filed
CHG001532,CR006413,CRT0136,Uttara Kannada District and Sessions Court,2026-12-29,EMP009504,Accepted
CHG001533,CR006417,CRT0127,Tumakuru Senior Civil Court,2024-10-29,EMP008703,Filed
CHG001534,CR006421,CRT0111,Mysuru District and Sessions Court,2025-03-07,EMP007455,Accepted
CHG001535,CR006422,CRT0091,Kodagu District and Sessions Court,2026-08-12,EMP005847,Filed
CHG001536,CR006434,CRT0093,Kodagu Civil Judge and JMFC Court,2024-09-28,EMP005851,Filed
CHG001537,CR006437,CRT0012,Belagavi Senior Civil Court,2026-04-24,EMP000681,Filed
CHG001538,CR006441,CRT0007,Ballari Senior Civil Court,2026-10-30,EMP000343,Filed
CHG001539,CR006447,CRT0049,Chikkamagaluru Family Court,2025-09-27,EMP003302,Filed
CHG001540,CR006449,CRT0041,Chikkaballapura District and Sessions Court,2026-08-12,EMP003266,Filed
CHG001541,CR006451,CRT0010,Ballari Special Court,2025-07-26,EMP000334,Filed
CHG001542,CR006453,CRT0080,Hassan Special Court,2026-03-01,EMP004666,Filed
CHG001543,CR006455,CRT0096,Kolar District and Sessions Court,2026-06-25,EMP006244,Filed
CHG001544,CR006459,CRT0019,Bengaluru Rural Family Court,2025-06-24,EMP001230,Accepted
CHG001545,CR006460,CRT0047,Chikkamagaluru Senior Civil Court,2024-12-23,EMP003307,Accepted
CHG001546,CR006470,CRT0019,Bengaluru Rural Family Court,2026-04-29,EMP001338,Filed
CHG001547,CR006474,CRT0088,Kalaburagi Civil Judge and JMFC Court,2025-01-07,EMP005352,Filed
CHG001548,CR006475,CRT0018,Bengaluru Rural Civil Judge and JMFC Court,2025-03-13,EMP001249,Filed
CHG001549,CR006479,CRT0041,Chikkaballapura District and Sessions Court,2025-10-12,EMP003288,Filed
CHG001550,CR006481,CRT0051,Chitradurga District and Sessions Court,2025-11-11,EMP003347,Filed
CHG001551,CR006483,CRT0046,Chikkamagaluru District and Sessions Court,2024-10-21,EMP003302,Accepted
CHG001552,CR006486,CRT0053,Chitradurga Civil Judge and JMFC Court,2024-12-14,EMP003343,Filed
CHG001553,CR006493,CRT0106,Mandya District and Sessions Court,2025-11-25,EMP006709,Filed
CHG001554,CR006504,CRT0151,Yadgir District and Sessions Court,2025-09-02,EMP009943,Filed
CHG001555,CR006515,CRT0153,Yadgir Civil Judge and JMFC Court,2025-10-28,EMP010058,Returned for Correction
CHG001556,CR006518,CRT0097,Kolar Senior Civil Court,2025-11-04,EMP006292,Filed
CHG001557,CR006521,CRT0078,Hassan Civil Judge and JMFC Court,2025-02-09,EMP004734,Filed
CHG001558,CR006525,CRT0081,Haveri District and Sessions Court,2026-08-30,EMP005044,Returned for Correction
CHG001559,CR006528,CRT0014,Belagavi Family Court,2025-08-25,EMP001010,Filed
CHG001560,CR006531,CRT0099,Kolar Family Court,2024-08-26,EMP006296,Filed
CHG001561,CR006532,CRT0126,Tumakuru District and Sessions Court,2025-10-23,EMP008661,Filed
CHG001562,CR006546,CRT0083,Haveri Civil Judge and JMFC Court,2024-12-25,EMP005133,Accepted
CHG001563,CR006557,CRT0089,Kalaburagi Family Court,2026-09-20,EMP005375,Filed
CHG001564,CR006567,CRT0097,Kolar Senior Civil Court,2024-11-07,EMP006025,Filed
CHG001565,CR006568,CRT0045,Chikkaballapura Special Court,2026-05-14,EMP003289,Accepted
CHG001566,CR006570,CRT0126,Tumakuru District and Sessions Court,2026-07-03,EMP008604,Filed
CHG001567,CR006571,CRT0107,Mandya Senior Civil Court,2025-12-28,EMP006697,Accepted
CHG001568,CR006576,CRT0108,Mandya Civil Judge and JMFC Court,2026-08-30,EMP006912,Filed
CHG001569,CR006578,CRT0139,Uttara Kannada Family Court,2026-08-18,EMP009421,Filed
CHG001570,CR006583,CRT0041,Chikkaballapura District and Sessions Court,2026-02-02,EMP003290,Returned for Correction
CHG001571,CR006586,CRT0043,Chikkaballapura Civil Judge and JMFC Court,2026-05-08,EMP003268,Filed
CHG001572,CR006587,CRT0146,Vijayapura District and Sessions Court,2025-02-22,EMP009759,Filed
CHG001573,CR006588,CRT0081,Haveri District and Sessions Court,2026-06-21,EMP005130,Accepted
CHG001574,CR006594,CRT0018,Bengaluru Rural Civil Judge and JMFC Court,2025-06-13,EMP001426,Filed
CHG001575,CR006598,CRT0149,Vijayapura Family Court,2026-02-06,EMP009576,Filed
CHG001576,CR006599,CRT0048,Chikkamagaluru Civil Judge and JMFC Court,2025-12-12,EMP003315,Accepted
CHG001577,CR006604,CRT0109,Mandya Family Court,2025-01-23,EMP006974,Filed
CHG001578,CR006607,CRT0136,Uttara Kannada District and Sessions Court,2025-05-20,EMP005825,Filed
CHG001579,CR006608,CRT0076,Hassan District and Sessions Court,2025-03-09,EMP004833,Filed
CHG001580,CR006616,CRT0037,Chamarajanagar Senior Civil Court,2025-01-16,EMP003259,Filed
CHG001581,CR006619,CRT0092,Kodagu Senior Civil Court,2026-02-17,EMP005883,Filed
CHG001582,CR006623,CRT0134,Udupi Family Court,2025-07-04,EMP009027,Filed
CHG001583,CR006634,CRT0122,Shivamogga Senior Civil Court,2025-11-14,EMP008047,Accepted
CHG001584,CR006638,CRT0138,Uttara Kannada Civil Judge and JMFC Court,2026-11-12,EMP009158,Returned for Correction
CHG001585,CR006639,CRT0054,Chitradurga Family Court,2025-04-22,EMP003338,Accepted
CHG001586,CR006663,CRT0096,Kolar District and Sessions Court,2026-10-03,EMP006127,Accepted
CHG001587,CR006667,CRT0118,Raichur Civil Judge and JMFC Court,2026-02-21,EMP007704,Filed
CHG001588,CR006675,CRT0026,Bengaluru Urban District and Sessions Court,2024-10-17,EMP001809,Filed
CHG001589,CR006681,CRT0129,Tumakuru Family Court,2025-05-23,EMP008619,Accepted
CHG001590,CR006684,CRT0109,Mandya Family Court,2025-02-09,EMP006991,Accepted
CHG001591,CR006692,CRT0122,Shivamogga Senior Civil Court,2025-01-14,EMP000889,Filed
CHG001592,CR006695,CRT0099,Kolar Family Court,2026-07-23,EMP006020,Accepted
CHG001593,CR006697,CRT0090,Kalaburagi Special Court,2026-10-15,EMP005423,Filed
CHG001594,CR006703,CRT0013,Belagavi Civil Judge and JMFC Court,2026-07-23,EMP000781,Filed
CHG001595,CR006704,CRT0118,Raichur Civil Judge and JMFC Court,2025-02-11,EMP007886,Filed
CHG001596,CR006716,CRT0076,Hassan District and Sessions Court,2026-01-14,EMP004696,Returned for Correction
CHG001597,CR006718,CRT0120,Raichur Special Court,2025-12-29,EMP007936,Filed
CHG001598,CR006723,CRT0059,Dakshina Kannada Family Court,2025-12-01,EMP003381,Filed
CHG001599,CR006731,CRT0049,Chikkamagaluru Family Court,2026-01-27,EMP003312,Filed
CHG001600,CR006737,CRT0032,Bidar Senior Civil Court,2026-11-23,EMP003023,Accepted
CHG001601,CR006738,CRT0154,Yadgir Family Court,2025-03-08,EMP009976,Filed
CHG001602,CR006742,CRT0128,Tumakuru Civil Judge and JMFC Court,2024-12-28,EMP008496,Filed
CHG001603,CR006746,CRT0020,Bengaluru Rural Special Court,2025-09-19,EMP001264,Filed
CHG001604,CR006751,CRT0097,Kolar Senior Civil Court,2025-03-22,EMP006308,Filed
CHG001605,CR006752,CRT0019,Bengaluru Rural Family Court,2026-07-15,EMP001335,Filed
CHG001606,CR006755,CRT0097,Kolar Senior Civil Court,2026-05-05,EMP006325,Accepted
CHG001607,CR006764,CRT0140,Uttara Kannada Special Court,2025-11-16,EMP009211,Accepted
CHG001608,CR006767,CRT0124,Shivamogga Family Court,2026-01-02,EMP008193,Accepted
CHG001609,CR006789,CRT0152,Yadgir Senior Civil Court,2026-04-20,EMP010011,Filed
CHG001610,CR006792,CRT0011,Belagavi District and Sessions Court,2024-11-15,EMP000717,Accepted
CHG001611,CR006793,CRT0078,Hassan Civil Judge and JMFC Court,2025-01-11,EMP004702,Accepted
CHG001612,CR006795,CRT0130,Tumakuru Special Court,2024-11-30,EMP008479,Filed
CHG001613,CR006800,CRT0063,Davanagere Civil Judge and JMFC Court,2026-04-23,EMP004040,Accepted
CHG001614,CR006807,CRT0042,Chikkaballapura Senior Civil Court,2025-08-03,EMP003271,Filed
CHG001615,CR006810,CRT0026,Bengaluru Urban District and Sessions Court,2025-05-24,EMP002451,Filed
CHG001616,CR006815,CRT0087,Kalaburagi Senior Civil Court,2025-06-03,EMP005399,Filed
CHG001617,CR006816,CRT0125,Shivamogga Special Court,2026-02-18,EMP008017,Accepted
CHG001618,CR006818,CRT0050,Chikkamagaluru Special Court,2025-10-14,EMP003309,Filed
CHG001619,CR006827,CRT0111,Mysuru District and Sessions Court,2026-05-08,EMP007246,Accepted
CHG001620,CR006831,CRT0020,Bengaluru Rural Special Court,2025-08-12,EMP001304,Accepted
CHG001621,CR006834,CRT0146,Vijayapura District and Sessions Court,2026-05-11,EMP009635,Filed
CHG001622,CR006837,CRT0138,Uttara Kannada Civil Judge and JMFC Court,2026-08-28,EMP009356,Accepted
CHG001623,CR006838,CRT0079,Hassan Family Court,2026-03-28,EMP004701,Filed
CHG001624,CR006844,CRT0111,Mysuru District and Sessions Court,2026-05-28,EMP007075,Returned for Correction
CHG001625,CR006851,CRT0076,Hassan District and Sessions Court,2025-01-30,EMP004796,Accepted
CHG001626,CR006852,CRT0110,Mandya Special Court,2025-10-15,EMP007033,Accepted
CHG001627,CR006859,CRT0138,Uttara Kannada Civil Judge and JMFC Court,2025-03-05,EMP009163,Filed
CHG001628,CR006865,CRT0054,Chitradurga Family Court,2026-09-30,EMP003317,Filed
CHG001629,CR006867,CRT0134,Udupi Family Court,2025-02-04,EMP008986,Filed
CHG001630,CR006874,CRT0080,Hassan Special Court,2026-01-26,EMP004712,Filed
CHG001631,CR006878,CRT0120,Raichur Special Court,2024-09-22,EMP007685,Filed
CHG001632,CR006879,CRT0016,Bengaluru Rural District and Sessions Court,2026-04-03,EMP001406,Filed
CHG001633,CR006881,CRT0099,Kolar Family Court,2026-11-19,EMP006185,Accepted
CHG001634,CR006883,CRT0084,Haveri Family Court,2026-08-13,EMP005187,Accepted
CHG001635,CR006886,CRT0134,Udupi Family Court,2025-04-05,EMP008910,Filed
CHG001636,CR006890,CRT0025,Bengaluru South Special Court,2025-04-27,EMP001518,Filed
CHG001637,CR006897,CRT0096,Kolar District and Sessions Court,2025-10-07,EMP006206,Filed
CHG001638,CR006901,CRT0132,Udupi Senior Civil Court,2026-09-06,EMP000888,Filed
CHG001639,CR006902,CRT0040,Chamarajanagar Special Court,2025-05-14,EMP003255,Accepted
CHG001640,CR006904,CRT0095,Kodagu Special Court,2025-04-02,EMP005964,Filed
CHG001641,CR006906,CRT0152,Yadgir Senior Civil Court,2026-06-14,EMP010016,Filed
CHG001642,CR006907,CRT0139,Uttara Kannada Family Court,2026-03-31,EMP009196,Filed
CHG001643,CR006911,CRT0021,Bengaluru South District and Sessions Court,2025-05-25,EMP001703,Returned for Correction
CHG001644,CR006914,CRT0129,Tumakuru Family Court,2025-06-13,EMP008566,Accepted
CHG001645,CR006916,CRT0052,Chitradurga Senior Civil Court,2025-06-27,EMP003327,Filed
CHG001646,CR006917,CRT0109,Mandya Family Court,2026-03-11,EMP006722,Filed
CHG001647,CR006933,CRT0104,Koppal Family Court,2026-07-24,EMP006466,Filed
CHG001648,CR006948,CRT0087,Kalaburagi Senior Civil Court,2025-07-30,EMP005487,Accepted
CHG001649,CR006949,CRT0067,Dharwad Senior Civil Court,2026-02-22,EMP004197,Accepted
CHG001650,CR006957,CRT0106,Mandya District and Sessions Court,2026-08-23,EMP006639,Filed
CHG001651,CR006958,CRT0097,Kolar Senior Civil Court,2025-11-13,EMP006107,Filed
CHG001652,CR006959,CRT0021,Bengaluru South District and Sessions Court,2024-12-28,EMP001528,Filed
CHG001653,CR006962,CRT0097,Kolar Senior Civil Court,2025-07-09,EMP006167,Filed
CHG001654,CR006964,CRT0115,Mysuru Special Court,2025-10-09,EMP007170,Filed
CHG001655,CR006967,CRT0012,Belagavi Senior Civil Court,2025-12-02,EMP001092,Returned for Correction
CHG001656,CR006971,CRT0126,Tumakuru District and Sessions Court,2024-12-12,EMP008522,Filed
CHG001657,CR006972,CRT0114,Mysuru Family Court,2026-01-31,EMP007103,Filed
CHG001658,CR006980,CRT0079,Hassan Family Court,2026-02-23,EMP004886,Filed
CHG001659,CR006986,CRT0121,Shivamogga District and Sessions Court,2025-10-16,EMP008052,Accepted
CHG001660,CR006987,CRT0021,Bengaluru South District and Sessions Court,2026-06-17,EMP001535,Filed
CHG001661,CR006993,CRT0129,Tumakuru Family Court,2024-12-21,EMP008724,Filed
CHG001662,CR007007,CRT0100,Kolar Special Court,2024-10-25,EMP006045,Filed
CHG001663,CR007013,CRT0118,Raichur Civil Judge and JMFC Court,2025-08-24,EMP007841,Filed
CHG001664,CR007014,CRT0045,Chikkaballapura Special Court,2025-03-09,EMP003278,Filed
CHG001665,CR007017,CRT0045,Chikkaballapura Special Court,2026-08-15,EMP003282,Accepted
CHG001666,CR007020,CRT0110,Mandya Special Court,2025-11-20,EMP006842,Accepted
CHG001667,CR007021,CRT0064,Davanagere Family Court,2026-01-11,EMP004062,Filed
CHG001668,CR007022,CRT0027,Bengaluru Urban Senior Civil Court,2025-01-25,EMP002234,Filed
CHG001669,CR007026,CRT0098,Kolar Civil Judge and JMFC Court,2026-05-04,EMP006104,Filed
CHG001670,CR007028,CRT0065,Davanagere Special Court,2026-04-02,EMP003847,Filed
CHG001671,CR007037,CRT0073,Gadag Civil Judge and JMFC Court,2024-12-31,EMP004554,Accepted
CHG001672,CR007039,CRT0125,Shivamogga Special Court,2026-10-17,EMP006118,Filed
CHG001673,CR007042,CRT0019,Bengaluru Rural Family Court,2026-03-21,EMP001316,Returned for Correction
CHG001674,CR007046,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-01-19,EMP008439,Filed
CHG001675,CR007048,CRT0057,Dakshina Kannada Senior Civil Court,2025-09-10,EMP003701,Filed
CHG001676,CR007051,CRT0077,Hassan Senior Civil Court,2024-12-27,EMP004965,Filed
CHG001677,CR007053,CRT0117,Raichur Senior Civil Court,2026-04-13,EMP007797,Filed
CHG001678,CR007058,CRT0148,Vijayapura Civil Judge and JMFC Court,2025-11-22,EMP009653,Filed
CHG001679,CR007060,CRT0153,Yadgir Civil Judge and JMFC Court,2026-06-25,EMP009894,Filed
CHG001680,CR007066,CRT0078,Hassan Civil Judge and JMFC Court,2025-07-27,EMP004799,Filed
CHG001681,CR007068,CRT0052,Chitradurga Senior Civil Court,2025-08-24,EMP000889,Accepted
CHG001682,CR007069,CRT0086,Kalaburagi District and Sessions Court,2026-08-15,EMP005439,Filed
CHG001683,CR007077,CRT0100,Kolar Special Court,2025-09-22,EMP006107,Filed
CHG001684,CR007082,CRT0127,Tumakuru Senior Civil Court,2025-06-18,EMP008549,Filed
CHG001685,CR007087,CRT0115,Mysuru Special Court,2026-05-30,EMP007497,Filed
CHG001686,CR007091,CRT0042,Chikkaballapura Senior Civil Court,2025-06-22,EMP003266,Filed
CHG001687,CR007101,CRT0106,Mandya District and Sessions Court,2024-12-05,EMP006979,Filed
CHG001688,CR007104,CRT0107,Mandya Senior Civil Court,2025-01-19,EMP006918,Filed
CHG001689,CR007108,CRT0008,Ballari Civil Judge and JMFC Court,2024-11-10,EMP000398,Accepted
CHG001690,CR007110,CRT0032,Bidar Senior Civil Court,2025-07-13,EMP002993,Accepted
CHG001691,CR007120,CRT0080,Hassan Special Court,2025-06-26,EMP004940,Filed
CHG001692,CR007121,CRT0051,Chitradurga District and Sessions Court,2025-08-18,EMP003351,Accepted
CHG001693,CR007130,CRT0119,Raichur Family Court,2026-06-18,EMP007918,Filed
CHG001694,CR007131,CRT0085,Haveri Special Court,2025-12-06,EMP005323,Filed
CHG001695,CR007134,CRT0137,Uttara Kannada Senior Civil Court,2026-02-23,EMP009404,Filed
CHG001696,CR007148,CRT0107,Mandya Senior Civil Court,2025-03-26,EMP007020,Filed
CHG001697,CR007151,CRT0083,Haveri Civil Judge and JMFC Court,2025-02-25,EMP005238,Filed
CHG001698,CR007165,CRT0097,Kolar Senior Civil Court,2026-01-25,EMP006023,Filed
CHG001699,CR007166,CRT0003,Bagalkote Civil Judge and JMFC Court,2026-10-08,EMP000095,Filed
CHG001700,CR007167,CRT0128,Tumakuru Civil Judge and JMFC Court,2025-04-29,EMP008805,Filed
CHG001701,CR007169,CRT0078,Hassan Civil Judge and JMFC Court,2025-04-09,EMP004732,Filed
CHG001702,CR007172,CRT0123,Shivamogga Civil Judge and JMFC Court,2026-04-06,EMP006116,Filed
CHG001703,CR007181,CRT0055,Chitradurga Special Court,2024-12-06,EMP000887,Accepted
CHG001704,CR007184,CRT0079,Hassan Family Court,2025-03-16,EMP004910,Filed
CHG001705,CR007194,CRT0110,Mandya Special Court,2025-01-09,EMP006696,Returned for Correction
CHG001706,CR007198,CRT0022,Bengaluru South Senior Civil Court,2025-08-18,EMP001571,Filed
