occurrence_id,case_id,occurrence_datetime,time_slot,district,taluk,gram_panchayat,village,police_station,crime_latitude,crime_longitude
OCC006112,CR006112,2025-02-02 03:39:59,Evening,Bengaluru Rural,Hosakote,Doddanallala,Doddanallala,Vijayapura PS,13.25106,77.542601
OCC006113,CR006113,2026-07-08 23:17:11,Afternoon,Kalaburagi,Kalaburagi,Sirasgi,Kollur,Alland PS,17.348757,76.840817
OCC006114,CR006114,2025-08-04 20:24:45,Morning,Bengaluru Urban,Yelahanka,Doddajala,Doddajala,Nandini Layout PS,12.981669,77.580788
OCC006115,CR006115,2025-05-10 01:34:40,Evening,Belagavi,Gokak,Koujalagi,Koujalgi,Nippani Town PS,15.834745,74.521407
OCC006116,CR006116,2024-07-17 19:23:55,Evening,Tumakuru,Chiknayakanhalli,Godekere,Bagganahalli,Tiptur Rural PS,13.374334,77.116217
OCC006117,CR006117,2026-06-10 09:00:35,Late Night,Hassan,Belur,Chatchatnahalli,Chatchatnahalli,Halebeedu PS,12.987872,76.101476
OCC006118,CR006118,2025-04-22 13:36:50,Morning,Kolar,Bangarapet,Soolikunte,Siddanahalli,Champion Reefs PS,13.170332,78.140401
OCC006119,CR006119,2025-02-20 19:33:31,Morning,Belagavi,Belagavi,Muchhandi,Muchandi,Kittur PS,15.833376,74.460499
OCC006120,CR006120,2024-07-20 02:08:50,Afternoon,Raichur,Manvi,Madlapur,Rangdhal,Hutti PS,16.201814,77.357403
OCC006121,CR006121,2024-10-14 23:26:52,Afternoon,Haveri,Hirekerur,Chinnamulagunda,Chinnamulagund,Kumarapattanam PS,14.814146,75.405047
OCC006122,CR006122,2025-12-24 05:55:11,Morning,Haveri,Shiggaon,Tadasa,Kamalanagar,Kumarapattanam PS,14.786164,75.401631
OCC006123,CR006123,2025-04-08 11:33:13,Morning,Mysuru,Saraguru,Bidarahalli,Nanjanathapura,Varuna PS,12.299035,76.612156
OCC006124,CR006124,2024-12-05 14:51:02,Afternoon,Shivamogga,Sorab,Hosabale,Kodanakatte,Hosamane PS,13.980798,75.566662
OCC006125,CR006125,2024-09-05 02:47:56,Afternoon,Uttara Kannada,Siddapur,Halgeri,Nagarbhavi,Bhatkal Rural PS,14.827104,74.738948
OCC006126,CR006126,2024-11-15 06:19:29,Night,Kolar,Kolar,Sulur,Sulur,Gulpet PS,13.1448,78.11831
OCC006127,CR006127,2024-11-26 13:53:47,Night,Kolar,Mulbagal,Urukuntemittur,Jeenaganahalli,Andersonpet PS,13.16531,78.113905
OCC006128,CR006128,2025-01-29 08:37:49,Evening,Koppal,Koppal,Kolur,Mangalapur,Kanakagiri PS,15.369905,76.145333
OCC006129,CR006129,2025-03-30 20:40:30,Morning,Kolar,Kolar Gold Field,Srinivasa Sandra,Chinchandlahalli,Srinivasapura PS,13.156793,78.168513
OCC006130,CR006130,2024-11-28 21:17:24,Morning,Haveri,Byadgi,Bannihatti,Lakamaji Koppa,Hanagal PS,14.813716,75.414955
OCC006131,CR006131,2025-08-13 01:16:57,Afternoon,Belagavi,Chikodi,Karagaon,Karagaon,Khadebazar PS,15.841607,74.494677
OCC006132,CR006132,2025-11-20 22:38:39,Afternoon,Mysuru,Saraguru,Manuganahalli,Lanke,Krishnaraja PS,12.286373,76.63624
OCC006133,CR006133,2025-05-19 23:27:34,Night,Mysuru,Nanjangud,Konanur,Konanapura,Metagalli PS,12.287803,76.598742
OCC006134,CR006134,2024-10-02 12:10:17,Night,Davanagere,Channagiri,Hiremalali,Astapanahalli,Malebennur PS,14.451635,75.959963
OCC006135,CR006135,2025-09-19 09:47:22,Morning,Dakshina Kannada,Bantval,Anathadi,Ananthadi,Mangalore East Traffic PS,12.918683,74.815876
OCC006136,CR006136,2026-05-18 19:09:42,Afternoon,Raichur,Sindhnur,Javalgera,Jangamerhatti (A),Turvihal PS,16.200042,77.363429
OCC006137,CR006137,2024-08-02 19:03:52,Evening,Belagavi,Khanapur,Gotagali,Kodagai,Ankalgi PS,15.845201,74.503102
OCC006138,CR006138,2025-05-01 22:22:27,Night,Dharwad,Hubballi,Varur,Warur,Annigeri PS,15.465603,75.003124
OCC006139,CR006139,2025-06-30 07:27:59,Night,Chikkaballapura,Chintamani,Kagathi,Amani Keelukuntekere,Chelur PS,13.418521,77.71224
OCC006140,CR006140,2025-08-23 06:47:11,Evening,Dakshina Kannada,Mangaluru,Unknown,Kankanadi A,Bantwala Traffic PS,12.911206,74.882214
OCC006141,CR006141,2025-10-20 03:37:55,Night,Hassan,Alur,Hanchur,Hanchur,Hassan CEN Crime PS,13.037054,76.051951
OCC006142,CR006142,2024-08-23 01:39:40,Afternoon,Mandya,Mandya,Mangala,Hebbakavadi,K.R. Pet Rural PS,12.504708,76.848424
OCC006143,CR006143,2025-03-15 04:22:42,Night,Kolar,Srinivaspur,Yerramvariapalli,Bhogamvaripalli,Kolar Traffic PS,13.18334,78.111085
OCC006144,CR006144,2025-03-03 00:10:57,Night,Tumakuru,Madhugiri,Chikkadaalavatta,Hale Itakaloti,Handanakere PS,13.325461,77.079192
OCC006145,CR006145,2024-08-17 00:50:11,Evening,Kalaburagi,Sedam,Uoodgi,Udgi,Shahabad Town PS,17.313816,76.83569
OCC006146,CR006146,2026-05-20 17:40:46,Afternoon,Kolar,Mulbagal,Urukuntemittur,Batlabavanahalli,KGF CEN Crime PS,13.167171,78.16051
OCC006147,CR006147,2026-01-23 12:29:11,Afternoon,Kalaburagi,Sedam,Itkal,Buragpalli,Chowk PS,17.337167,76.842959
OCC006148,CR006148,2026-02-18 05:58:29,Night,Kodagu,Somvarpet,Gowdalli,Shivapura,Srimangala PS,12.318098,75.819977
OCC006149,CR006149,2025-06-10 15:54:01,Afternoon,Mysuru,Hunsur,Harave,Chittikyathanahalli,Krishnaraja PS,12.277572,76.619596
OCC006150,CR006150,2024-10-02 23:31:41,Night,Mysuru,Mysuru,Keelanapura,Keelanapura,Deveraja Traffic PS,12.32752,76.626099
OCC006151,CR006151,2025-01-26 19:53:06,Morning,Bidar,Bidar,Aurad (S),Bahirnalli,Bidar Women PS,17.916546,77.557538
OCC006152,CR006152,2025-05-27 09:59:59,Evening,Bagalkote,Guledgudda,Haldur,Allur. S.P.,Ilakal PS,16.206077,75.727308
OCC006153,CR006153,2025-03-20 22:38:04,Morning,Shivamogga,Bhadravati,Dodderi,Varavinakere,Jog PS,13.920229,75.61424
OCC006154,CR006154,2025-08-18 01:37:28,Night,Kalaburagi,Yadrami,Aralgundagi,Halgattarga,Nelogi PS,17.313413,76.843241
OCC006155,CR006155,2025-04-28 13:42:37,Afternoon,Davanagere,Channagiri,Kempanahalli,Eraganahalli,Davanagere Rural PS,14.463274,75.921135
OCC006156,CR006156,2026-06-03 00:54:11,Evening,Chikkaballapura,Chelur,Yenigadele,Chinnepalli,Nandi Giridhama PS,13.402911,77.683609
OCC006157,CR006157,2025-07-01 01:57:02,Afternoon,Mysuru,Hunsur,Kallahalli,Kallahalli,Mandi PS,12.275169,76.688755
OCC006158,CR006158,2024-10-29 14:06:52,Evening,Belagavi,Khanapur,Kasaba Nandagad,Bhuttewadi,Kakati PS,15.856348,74.551342
OCC006159,CR006159,2026-07-13 11:47:45,Evening,Shivamogga,Hosanagara,Nitturu,Kallodi,Thirthahalli PS,13.955937,75.599519
OCC006160,CR006160,2025-06-09 15:16:52,Morning,Kalaburagi,Chincholi,Kupanoor,Bhantanahalli,Chincholi PS,17.314684,76.86517
OCC006161,CR006161,2025-07-26 10:16:49,Night,Mysuru,Saraguru,K.Belthur,Moleyur (Kalihundi),Jayapura PS,12.291216,76.658911
OCC006162,CR006162,2025-06-21 06:46:27,Afternoon,Mysuru,Tirumakudal - Narsipur,B.Shettahalli,T.Bettahalli,Krishnaraja Traffic PS,12.250009,76.657759
OCC006163,CR006163,2025-09-15 03:01:52,Morning,Kalaburagi,Afzalpur,Ram Nagar,Ramnagar,Kalaburagi CEN Crime PS,17.338992,76.84041
OCC006164,CR006164,2026-06-15 13:40:23,Afternoon,Belagavi,Bailahongala,M. Nagalapur,Mardinagalapur,Gokak Rural PS,15.831814,74.52226
OCC006165,CR006165,2024-08-06 03:54:15,Evening,Bengaluru Rural,Doddaballapura,Melina Joganahalli ( S.S.Ghati),Palapaladinne (D),Jigani PS,13.200891,77.566308
OCC006166,CR006166,2025-03-07 13:30:06,Morning,Kolar,Kolar,Madderi,Bedli,Masti PS,13.126727,78.136484
OCC006167,CR006167,2024-11-03 07:02:46,Afternoon,Tumakuru,Madhugiri,Chikkadaalavatta,Vitalapura,Chelur PS,13.311822,77.104288
OCC006168,CR006168,2024-09-24 09:58:01,Morning,Kolar,Bangarapet,Balamande,Kanumanahalli,Kolar CEN Crime PS,13.129387,78.164257
OCC006169,CR006169,2024-08-01 22:35:56,Night,Mysuru,Mysuru,Varakodu,Varakodu,Devaraja PS,12.260367,76.63514
OCC006170,CR006170,2026-02-18 17:21:12,Night,Kolar,Mulbagal,Emmenatha,Padakasti,Champion Reefs PS,13.165288,78.173482
OCC006171,CR006171,2026-01-12 20:04:00,Evening,Belagavi,Savadatti,Mallur,Matolli,Nandagad PS,15.868303,74.519152
OCC006172,CR006172,2025-03-05 01:52:12,Evening,Hassan,Sakleshpur,Biradahalli,Doddanagara,Hassan Traffic PS,13.001168,76.078002
OCC006173,CR006173,2025-12-16 05:00:59,Night,Chikkaballapura,Chelur,Chelur,Nimmakayilapalli,Nandi Giridhama PS,13.416389,77.704322
OCC006174,CR006174,2025-02-21 03:03:01,Evening,Kolar,Kolar,Unknown,Harohalli,Mulbagal Town PS,13.137447,78.140481
OCC006175,CR006175,2024-11-26 12:57:58,Night,Vijayapura,Muddebihal,Alur,Kesapur,Golgumbaz PS,16.849731,75.696366
OCC006176,CR006176,2025-05-19 00:29:30,Afternoon,Davanagere,Davanagere,Bada,Vitalapura,Malebennur PS,14.482418,75.938425
OCC006177,CR006177,2025-07-17 08:45:18,Morning,Koppal,Kushtagi,Antarathana,Yerigonhal,Tavaregera PS,15.401426,76.1839
OCC006178,CR006178,2025-06-07 03:38:23,Morning,Mysuru,Hunsur,Kiranguru,Haralahalli,Ashokpuram PS,12.354211,76.614062
OCC006179,CR006179,2026-06-13 20:04:23,Morning,Kalaburagi,Yadrami,Balbatti,Kachur,Chittapura PS,17.356289,76.852813
OCC006180,CR006180,2025-05-10 07:23:05,Late Night,Shivamogga,Bhadravati,Tavaragatta,Malenahalli,Vinobanagara PS,13.918604,75.562771
OCC006181,CR006181,2026-03-05 23:40:39,Morning,Hassan,Sakleshpur,Kyanahalli,Aluvalli,Hassan Traffic PS,12.979995,76.082301
OCC006182,CR006182,2025-06-21 13:41:26,Late Night,Kalaburagi,Afzalpur,Revoor B,Revoor (B),Chowk PS,17.349403,76.854458
OCC006183,CR006183,2025-12-25 12:43:44,Morning,Kolar,Kolar,Thoradevanda Halli,Veerapura,Kamasamudram PS,13.099129,78.148752
OCC006184,CR006184,2026-07-08 03:35:10,Afternoon,Dakshina Kannada,Mangaluru,Unknown,90 Boluru B,Punjalkatte PS,12.940962,74.856215
OCC006185,CR006185,2026-05-22 11:58:05,Evening,Shivamogga,Bhadravati,Antharagange,Kachagondanahalli,Sagar Rural PS,13.957202,75.599454
OCC006186,CR006186,2025-10-14 23:34:43,Late Night,Tumakuru,Madhugiri,Gondihalli,Yarranapalya,Kallambella PS,13.293418,77.088916
OCC006187,CR006187,2024-10-13 07:25:22,Evening,Kalaburagi,Aland,Mogha (K),Mogha (B),Mahagoan PS,17.350625,76.838111
OCC006188,CR006188,2025-10-30 13:53:40,Night,Dharwad,Dharwad,Unknown,Saidapura V,Dharwad CEN Crime PS,15.506272,74.99705
OCC006189,CR006189,2026-03-03 16:19:52,Evening,Kalaburagi,Jevargi,Nedalagi,Gudur S.Nelogi,Ashoknagar PS,17.366922,76.803686
OCC006190,CR006190,2026-01-21 06:35:34,Morning,Kodagu,Madikeri,Kanthur Murnad,Kanthur,Bhagamandala PS,12.361486,75.76828
OCC006191,CR006191,2025-01-02 09:25:50,Evening,Chikkamagaluru,Kadur,Bislehalli,Dodabukkasagara,Jayapura PS,13.285941,75.748596
OCC006192,CR006192,2025-05-10 10:57:04,Evening,Uttara Kannada,Yellapur,Idgundi,Gullapur,Manki PS,14.804295,74.679544
OCC006193,CR006193,2026-04-18 18:31:38,Morning,Chikkamagaluru,Kadur,Kamanakere,Marulanahalli,Jayapura PS,13.27282,75.736973
OCC006194,CR006194,2025-09-27 07:20:03,Morning,Kolar,Srinivaspur,Ronur,Boyipenta,Kolar CEN Crime PS,13.13337,78.156178
OCC006195,CR006195,2025-03-19 22:18:41,Afternoon,Hassan,Belur,Adagooru,Kodihalli,Belur PS,12.962782,76.110385
OCC006196,CR006196,2024-09-02 08:40:36,Afternoon,Shivamogga,Sagar,Sannashanubhog,Maluru,Nagara PS,13.954559,75.51804
OCC006197,CR006197,2024-10-27 16:33:26,Evening,Mysuru,Heggadadevankote,Nooralakuppe,Machare,Ashokpuram PS,12.321188,76.590837
OCC006198,CR006198,2026-01-25 05:10:40,Afternoon,Mandya,Mandya,Muthegere,Nanjenahalli,Mandya East PS,12.489504,76.920255
OCC006199,CR006199,2025-05-17 04:51:49,Night,Mysuru,Hunsur,Thattekere,Thattekere,Mysuru Women PS,12.34314,76.645906
OCC006200,CR006200,2026-07-08 15:21:35,Morning,Hassan,Hassan,B.Katihalli,Doddapura,Hirisave PS,13.008666,76.154031
OCC006201,CR006201,2026-05-20 06:14:51,Late Night,Belagavi,Bailahongala,Chikkabagewadi,Benachinamardi,Belgaum North Traffic PS,15.881414,74.523647
OCC006202,CR006202,2025-08-20 16:57:24,Morning,Kalaburagi,Chincholi,Kupanoor,Kupnoor,Roza PS,17.323738,76.856317
OCC006203,CR006203,2025-02-15 08:48:45,Evening,Hassan,Alur,Abbana,Anigalale,Channarayapatna Town PS,13.021084,76.106289
OCC006204,CR006204,2026-01-05 08:46:55,Night,Kolar,Kolar,Huttur,Yanadahalli,Champion Reefs PS,13.139493,78.16839
OCC006205,CR006205,2025-10-20 08:18:44,Afternoon,Kolar,Kolar,Channasandra,Kadagattur,Kamasamudram PS,13.08967,78.1629
OCC006206,CR006206,2024-11-26 10:19:32,Night,Belagavi,Savadatti,Mallur,Matolli,Khadebazar PS,15.842423,74.516987
OCC006207,CR006207,2024-12-21 20:52:55,Evening,Mandya,Nagamangala,Unknown,Thavarekere,Mandya Women PS,12.5098,76.877908
OCC006208,CR006208,2026-02-04 23:23:45,Evening,Kolar,Bangarapet,Unknown,Bangarapeta,Bethamangala PS,13.13629,78.116556
OCC006209,CR006209,2025-02-01 15:22:04,Evening,Mandya,Malavalli,Marehalli,Malavalli(Rural),Besagaraghalli PS,12.471672,76.842253
OCC006210,CR006210,2025-04-02 04:26:56,Night,Davanagere,Nyamathi,Savalanga,Veerapura,Harihara Rural PS,14.449885,75.921333
OCC006211,CR006211,2024-12-18 23:56:04,Morning,Tumakuru,Sira,Yaliyur,Yemmerahalli,Thirumani PS,13.302882,77.149763
OCC006212,CR006212,2025-07-13 01:59:03,Evening,Raichur,Lingasugur,Bayyapur,Sajjalagudda,Raichur Rural PS,16.235322,77.366939
OCC006213,CR006213,2026-04-01 00:08:58,Evening,Hassan,Alur,Hanchur,Kithabur,Hassan Traffic PS,12.990603,76.053832
OCC006214,CR006214,2026-03-02 18:14:02,Night,Dakshina Kannada,Kadaba,Bilinele,Bilinele,Moodabidre PS,12.883436,74.880866
OCC006215,CR006215,2025-07-03 04:01:29,Night,Mysuru,Saraguru,B.Matakere,Alaganji,Ashokpuram PS,12.34024,76.607614
OCC006216,CR006216,2025-05-20 10:04:14,Morning,Mysuru,Mysuru,Varuna,Madhapura,Kowlande PS,12.310309,76.648412
OCC006217,CR006217,2024-07-17 01:24:52,Evening,Hassan,Channarayapatna,Kundur,Madalapura,Hassan Women PS,13.021681,76.096538
OCC006218,CR006218,2026-04-23 22:21:03,Evening,Belagavi,Mudalgi,Hunashyala P G,Hunshyal (P.G.),Basaweshwar Chowk PS,15.837722,74.449223
OCC006219,CR006219,2025-08-26 10:43:14,Night,Raichur,Arakera,Ganadhal (Deodurga),Kakkaldoddi,Raichur CEN Crime PS,16.203411,77.373211
OCC006220,CR006220,2024-12-01 09:45:20,Evening,Bagalkote,Hungund,Unknown,Aminagad (Ct),Mahalingapur PS,16.147768,75.652882
OCC006221,CR006221,2025-06-06 17:54:56,Evening,Chikkaballapura,Chikkaballapura,Mandikal,Hosahalli,Peresandra PS,13.454788,77.707187
OCC006222,CR006222,2024-12-14 06:09:47,Night,Belagavi,Belagavi,Kinye,Navage,Kakati PS,15.819811,74.527289
OCC006223,CR006223,2026-02-22 08:06:21,Night,Mandya,Mandya,Kothathi,Mothahalli,Besagaraghalli PS,12.492238,76.856195
OCC006224,CR006224,2024-09-03 15:54:37,Afternoon,Chitradurga,Hiriyur,Babbur,Myakalurahalli,Chitradurga CEN Crime PS,14.200328,76.353473
OCC006225,CR006225,2025-06-28 15:54:10,Night,Mysuru,Saraguru,Hanchipura,Beddalapura,Nazarbad PS,12.308063,76.609025
OCC006226,CR006226,2024-10-02 07:10:47,Evening,Kolar,Bangarapet,Inora Hosahalli,Inorahosahalli,Champion Reefs PS,13.153485,78.162173
OCC006227,CR006227,2025-08-16 12:58:43,Night,Kolar,Mulbagal,Gudipalli,Kanagaladinne,Gownapalli PS,13.120993,78.101136
OCC006228,CR006228,2025-09-11 03:39:58,Night,Chikkaballapura,Chikkaballapura,Hosa Hudya,Jathavara-Hosahalli,Chelur PS,13.441336,77.709539
OCC006229,CR006229,2025-05-28 05:39:45,Afternoon,Kalaburagi,Aland,Hallisalagar,Honhalli,Ragavendranagar PS,17.363893,76.800117
OCC006230,CR006230,2025-10-12 04:03:36,Night,Koppal,Yelbarga,Muradi,Murdi,Karatagi PS,15.319643,76.151219
OCC006231,CR006231,2025-06-11 14:35:40,Evening,Chikkaballapura,Chelur,Puligallu,Buttaiahgarapalli,Peresandra PS,13.4891,77.726725
OCC006232,CR006232,2026-05-10 17:21:00,Afternoon,Bengaluru Urban,Bengaluru North,Unknown,Kadugondanahalli,Ashoknagar PS,12.953208,77.606513
OCC006233,CR006233,2026-03-03 13:12:19,Morning,Dakshina Kannada,Beltangadi,Machina,Machina,Uppinangadi PS,12.963102,74.851849
OCC006234,CR006234,2026-05-31 06:07:47,Evening,Davanagere,Harihar,Yelehole,Huliginahole,Santhebennur PS,14.414657,75.872665
OCC006235,CR006235,2025-10-03 03:13:52,Night,Dharwad,Dharwad,Unknown,Saidapura M,Annigeri PS,15.49427,75.000086
OCC006236,CR006236,2025-03-03 01:51:34,Night,Mandya,Krishnarajpet,Akkihebbalu,Singanahalli,K.R. Pet Rural PS,12.489851,76.87337
OCC006237,CR006237,2024-09-01 12:07:02,Night,Vijayapura,Indi,Zalaki,Zalaki,Sindagi PS,16.79215,75.724646
OCC006238,CR006238,2025-10-23 17:45:57,Night,Kolar,Mulbagal,Gummakal,Kasuvuganahalli,Kolar Rural PS,13.157574,78.117014
OCC006239,CR006239,2025-08-04 03:04:36,Afternoon,Bengaluru Urban,Bengaluru North,Unknown,Siddapura,Jnanabharathi PS,12.944407,77.626746
OCC006240,CR006240,2025-08-03 17:44:45,Afternoon,Koppal,Kushtagi,Hirenandihal,Kankoppa,Koppal CEN Crime PS,15.334704,76.179069
OCC006241,CR006241,2025-05-07 20:18:49,Evening,Mandya,Nagamangala,Bindiganavile,Byadarahalli,Mandya East PS,12.507212,76.890619
OCC006242,CR006242,2025-04-04 12:33:07,Afternoon,Mysuru,Nanjangud,Thayuru,Gejjiganahalli,Krishnaraja PS,12.294026,76.605849
OCC006243,CR006243,2025-01-05 17:07:00,Afternoon,Koppal,Koppal,Shivpur,Mohammad Nagar,Kushtagi PS,15.392654,76.137001
OCC006244,CR006244,2026-02-05 03:36:41,Evening,Kolar,Mulbagal,Alangur,Mannenahalli,Champion Reefs PS,13.177439,78.170509
OCC006245,CR006245,2025-11-30 01:21:03,Night,Bidar,Bidar,Malkapur,Sultanpur (J),Basava Kalyana Traffic PS,17.929403,77.545316
OCC006246,CR006246,2024-11-29 02:44:26,Evening,Kolar,Malur,Kavala Giriyana Halli (K.G. Halli),Kugatiganahalli,Kolar CEN Crime PS,13.145475,78.153645
OCC006247,CR006247,2025-07-19 15:20:50,Afternoon,Mandya,Shrirangapattana,Hosahalli,Pura,Kesthur PS,12.484134,76.942135
OCC006248,CR006248,2025-12-08 11:57:05,Afternoon,Bidar,Bhalki,Ambesangvi,Hupla,Humnabad Traffic PS,17.898068,77.56376
OCC006249,CR006249,2026-04-17 12:25:55,Night,Tumakuru,Gubbi,Hosakere,Thevadihalli,Tumkur Town PS,13.38035,77.126669
OCC006250,CR006250,2026-03-01 18:44:06,Morning,Dharwad,Dharwad,Belur,Neeralakatti,Hubli South Traffic PS,15.512242,74.998765
OCC006251,CR006251,2026-03-23 11:57:43,Evening,Chikkaballapura,Chintamani,Anur,Panasachowdenahalli,Nandi Giridhama PS,13.425603,77.698294
OCC006252,CR006252,2025-07-30 04:50:40,Morning,Mysuru,Piriyapatna,Panchavlli,Muddanahalli *,Lashkar PS,12.309589,76.615461
OCC006253,CR006253,2026-01-25 14:46:25,Night,Belagavi,Khanapur,Amate,Amate,Belagavi City CEN Crime PS,15.81455,74.517099
OCC006254,CR006254,2026-07-12 16:47:31,Afternoon,Mandya,Maddur,Valagerehalli,Sollepura,Maddur PS,12.5166,76.921205
OCC006255,CR006255,2026-04-19 06:01:41,Night,Kolar,Srinivaspur,Kurigepalli,Baddipalli,Mulbagal Rural PS,13.13918,78.095024
OCC006256,CR006256,2025-10-17 12:15:26,Evening,Vijayapura,Devara Hipparagi,Hunashyal,Algur,Kalkeri PS,16.810954,75.755048
OCC006257,CR006257,2026-02-05 12:11:00,Night,Dharwad,Dharwad,Tadakoda,Tadakod,Dharwad Sub-Urban PS,15.457589,74.965106
OCC006258,CR006258,2025-10-19 05:42:14,Morning,Chitradurga,Chitradurga,Turuvanur,Avalenahalli,Srirampura PS,14.221826,76.450353
OCC006259,CR006259,2025-09-30 23:42:53,Night,Bidar,Basavakalyan,Algud,Chittakaldev,New Town PS,17.892601,77.524101
OCC006260,CR006260,2026-07-06 20:39:46,Afternoon,Davanagere,Channagiri,Kakanur,Kakanur,Vidyanagar PS,14.476424,75.90616
OCC006261,CR006261,2026-03-24 09:02:37,Afternoon,Kalaburagi,Kalaburagi,Sirasgi,Kollur,Brahmapur PS,17.382206,76.841534
OCC006262,CR006262,2025-06-07 09:52:25,Night,Davanagere,Jagalur,Hosakere,Lakkampura,Jagalur PS,14.456658,75.961062
OCC006263,CR006263,2024-10-30 16:02:48,Evening,Kolar,Srinivaspur,Nelavanki,Nelavanki,Kolar Traffic PS,13.162007,78.100334
OCC006264,CR006264,2024-10-15 13:46:00,Morning,Koppal,Kushtagi,Antarathana,Yerigonhal,Tavaregera PS,15.402379,76.189581
OCC006265,CR006265,2025-04-18 06:39:33,Evening,Chikkamagaluru,Ajjampura,Anuvanahalli,Anuvanahalli,Jayapura PS,13.256772,75.758496
OCC006266,CR006266,2025-05-29 01:05:53,Evening,Chikkamagaluru,Tarikere,Doranalu,Geramaradi,Jayapura PS,13.280453,75.733534
OCC006267,CR006267,2024-10-06 05:26:47,Evening,Uttara Kannada,Ankola,Agragone,Joog,UK CEN Crime PS,14.784012,74.655121
OCC006268,CR006268,2026-01-15 22:07:00,Night,Kolar,Srinivaspur,Yeldur,Battalapura,Kolar CEN Crime PS,13.151556,78.129959
OCC006269,CR006269,2025-04-07 08:20:16,Afternoon,Bengaluru South,Magadi,Adarangi,Hanchibasavanapalya,Ramanagar CEN Crime PS,12.987391,77.596208
OCC006270,CR006270,2025-01-19 22:33:04,Evening,Uttara Kannada,Mundgod,Kattur,Shinganahalli,UK CEN Crime PS,14.768437,74.694915
OCC006271,CR006271,2025-06-27 19:19:50,Night,Hassan,Channarayapatna,Mathigatta,Bandiyala,Sakaleshpura Town PS,13.01661,76.051587
OCC006272,CR006272,2025-07-28 19:12:12,Morning,Kolar,Malur,Hulimangala Hosakote (H.Hosakote),Lakkurhosahalli,Bangarpet PS,13.132591,78.115393
OCC006273,CR006273,2025-09-18 03:05:15,Night,Tumakuru,Gubbi,Allilughatta,Echala Kaval,Tumkur Traffic PS,13.386636,77.10279
OCC006274,CR006274,2026-04-10 05:39:25,Morning,Hassan,Arkalgud,Kalenahalli,Basavanahalli Hantha,Hassan City PS,13.018155,76.089734
OCC006275,CR006275,2025-01-13 23:48:44,Morning,Hassan,Alur,Byarapura,Kenchanahalli,Hassan CEN Crime PS,13.028619,76.083002
OCC006276,CR006276,2026-02-12 10:12:34,Night,Hassan,Arkalgud,Katti Mallenahalli,Harohalli,Sakaleshpura Town PS,13.026777,76.063297
OCC006277,CR006277,2024-12-03 17:59:00,Evening,Hassan,Alur,Hunasavalli,Mavanoor,Dudda PS,12.997179,76.126972
OCC006278,CR006278,2024-10-01 19:40:48,Evening,Tumakuru,Kunigal,Kithanamangala,Kithanamangala Chaturbhaga,Kunigal PS,13.319953,77.113373
OCC006279,CR006279,2025-09-21 10:58:55,Night,Chikkamagaluru,Tarikere,Belenahalli,Ramenahalli,Koppa PS,13.345407,75.809356
OCC006280,CR006280,2025-03-13 07:44:19,Night,Kolar,Kolar,Arahalli,Joohalli,Kolar Rural PS,13.162498,78.119683
OCC006281,CR006281,2026-03-19 05:07:06,Night,Shivamogga,Shikarpur,Unknown,Jamburuhosakoppa,Vinobanagara PS,13.928006,75.577008
OCC006282,CR006282,2025-10-25 16:34:55,Night,Bengaluru Urban,Bengaluru East,Manduru,Lagumenahalli,Vidhana Soudha PS,12.996141,77.61554
OCC006283,CR006283,2024-10-13 02:50:53,Afternoon,Kolar,Srinivaspur,Ronur,Ejakunte,Kyasamballi Police Station,13.116817,78.103047
OCC006284,CR006284,2025-05-01 00:10:44,Evening,Kalaburagi,Sedam,Unknown,Sedam (Rural),Jewargi PS,17.380692,76.824506
OCC006285,CR006285,2025-03-25 20:32:53,Afternoon,Bengaluru South,Kanakapura,Choodahalli,Choodahalli,Kudur PS,13.024538,77.619629
OCC006286,CR006286,2024-12-04 05:04:16,Evening,Davanagere,Davanagere,Gopnalu,Gopanahal,Malebennur PS,14.4654,75.9624
OCC006287,CR006287,2025-08-31 09:48:58,Evening,Gadag,Gadag,Chikkahandigol,Dundur,Nargund PS,15.427262,75.624133
OCC006288,CR006288,2025-10-31 03:03:56,Night,Belagavi,Khanapur,Linganamath,Pur,Bailahongal PS,15.829008,74.488231
OCC006289,CR006289,2026-05-07 17:05:07,Evening,Mysuru,Nanjangud,Hura,Thelanur,Mandi PS,12.272737,76.686956
OCC006290,CR006290,2026-03-26 16:47:04,Evening,Bengaluru Rural,Nelamangala,Kuluvanahalli,Gundenahalli,Nandagudi PS,13.235065,77.598101
OCC006291,CR006291,2026-03-04 12:24:34,Night,Chikkaballapura,Chikkaballapura,Angarekhanahalli,Kathriguppe,Nandi Giridhama PS,13.414725,77.709564
OCC006292,CR006292,2026-01-20 04:39:55,Morning,Bengaluru Rural,Doddaballapura,Honnavara,Honnadevipura,Vishwanathapura PS,13.254717,77.578114
