arrest_id,case_id,accused_person_id,arrest_date,arresting_officer_id
ARR004107,CR005149,A005149,2026-01-15,EMP004008
ARR004108,CR005150,A005150,2024-11-26,EMP003112
ARR004109,CR005151,A005151,2024-12-23,EMP003202
ARR004110,CR005152,A005152,2024-12-25,EMP003175
ARR004111,CR005153,A005153,2025-12-20,EMP003263
ARR004112,CR005156,A005156,2025-06-24,EMP003313
ARR004113,CR005157,A005157,2025-09-19,EMP007281
ARR004114,CR005158,A005158,2025-05-23,EMP007750
ARR004115,CR005159,A005159,2026-01-05,EMP005751
ARR004116,CR005160,A005160,2024-08-18,EMP000900
ARR004117,CR005161,A005161,2025-07-08,EMP006352
ARR004118,CR005162,A005162,2025-09-23,EMP000097
ARR004119,CR005164,A005164,2026-03-17,EMP008030
ARR004120,CR005165,A005165,2025-11-14,EMP003269
ARR004121,CR005166,A005166,2024-12-27,EMP009974
ARR004122,CR005167,A005167,2025-03-29,EMP007853
ARR004123,CR005168,A005168,2025-06-06,EMP006869
ARR004124,CR005169,A005169,2026-04-26,EMP008503
ARR004125,CR005170,A005170,2024-11-19,EMP003312
ARR004126,CR005171,A005171,2025-02-13,EMP000892
ARR004127,CR005172,A005172,2025-12-19,EMP001336
ARR004128,CR005173,A005173,2024-12-28,EMP004837
ARR004129,CR005174,A005174,2026-03-05,EMP004340
ARR004130,CR005175,A005175,2024-12-23,EMP002122
ARR004131,CR005176,A005176,2025-06-03,EMP004622
ARR004132,CR005178,A005178,2026-01-21,EMP010051
ARR004133,CR005179,A005179,2024-07-26,EMP003305
ARR004134,CR005180,A005180,2026-03-05,EMP008615
ARR004135,CR005181,A005181,2026-06-25,EMP005531
ARR004136,CR005182,A005182,2026-07-01,EMP003308
ARR004137,CR005183,A005183,2025-04-30,EMP000783
ARR004138,CR005184,A005184,2024-08-19,EMP005043
ARR004139,CR005185,A005185,2024-12-01,EMP005891
ARR004140,CR005186,A005186,2025-12-20,EMP005431
ARR004141,CR005187,A005187,2025-12-13,EMP004882
ARR004142,CR005188,A005188,2026-05-22,EMP002308
ARR004143,CR005189,A005189,2025-07-09,EMP001512
ARR004144,CR005190,A005190,2025-03-22,EMP007118
ARR004145,CR005191,A005191,2024-09-15,EMP008343
ARR004146,CR005192,A005192,2024-11-21,EMP003343
ARR004147,CR005193,A005193,2026-07-08,EMP008240
ARR004148,CR005194,A005194,2026-01-02,EMP001660
ARR004149,CR005195,A005195,2025-11-13,EMP010026
ARR004150,CR005196,A005196,2025-10-31,EMP008793
ARR004151,CR005197,A005197,2025-02-22,EMP001668
ARR004152,CR005200,A005200,2025-07-07,EMP010076
ARR004153,CR005201,A005201,2025-10-06,EMP009193
ARR004154,CR005202,A005202,2025-04-13,EMP003331
ARR004155,CR005203,A005203,2025-09-19,EMP004981
ARR004156,CR005204,A005204,2025-04-26,EMP003270
ARR004157,CR005205,A005205,2026-06-03,EMP001702
ARR004158,CR005206,A005206,2025-07-16,EMP009497
ARR004159,CR005207,A005207,2025-07-14,EMP006052
ARR004160,CR005208,A005208,2026-01-03,EMP006733
ARR004161,CR005211,A005211,2026-01-06,EMP005213
ARR004162,CR005212,A005212,2026-03-12,EMP006063
ARR004163,CR005213,A005213,2026-01-04,EMP009195
ARR004164,CR005215,A005215,2025-05-07,EMP003299
ARR004165,CR005217,A005217,2025-03-18,EMP000559
ARR004166,CR005219,A005219,2025-09-01,EMP000097
ARR004167,CR005220,A005220,2025-10-27,EMP007013
ARR004168,CR005221,A005221,2024-11-03,EMP003259
ARR004169,CR005223,A005223,2025-03-04,EMP008179
ARR004170,CR005224,A005224,2024-11-24,EMP006439
ARR004171,CR005226,A005226,2026-04-30,EMP007864
ARR004172,CR005227,A005227,2024-10-04,EMP005502
ARR004173,CR005228,A005228,2026-05-22,EMP005197
ARR004174,CR005229,A005229,2025-03-16,EMP003257
ARR004175,CR005231,A005231,2025-10-04,EMP003370
ARR004176,CR005234,A005234,2026-01-23,EMP000867
ARR004177,CR005235,A005235,2025-09-19,EMP006172
ARR004178,CR005236,A005236,2025-06-05,EMP001373
ARR004179,CR005237,A005237,2026-06-24,EMP009153
ARR004180,CR005238,A005238,2026-01-14,EMP008636
ARR004181,CR005239,A005239,2025-05-17,EMP003307
ARR004182,CR005240,A005240,2026-05-24,EMP006024
ARR004183,CR005241,A005241,2025-01-20,EMP009440
ARR004184,CR005242,A005242,2026-06-12,EMP007116
ARR004185,CR005243,A005243,2025-11-02,EMP008803
ARR004186,CR005244,A005244,2026-05-23,EMP006006
ARR004187,CR005245,A005245,2026-01-10,EMP004746
ARR004188,CR005246,A005246,2026-05-29,EMP001241
ARR004189,CR005247,A005247,2026-05-05,EMP007976
ARR004190,CR005248,A005248,2025-11-15,EMP005123
ARR004191,CR005249,A005249,2025-09-10,EMP004619
ARR004192,CR005250,A005250,2025-04-29,EMP000816
ARR004193,CR005253,A005253,2024-09-19,EMP007750
ARR004194,CR005254,A005254,2024-11-18,EMP009182
ARR004195,CR005256,A005256,2025-03-27,EMP005898
ARR004196,CR005257,A005257,2024-08-24,EMP008697
ARR004197,CR005258,A005258,2024-08-13,EMP008130
ARR004198,CR005259,A005259,2026-05-27,EMP005440
ARR004199,CR005260,A005260,2024-11-01,EMP005132
ARR004200,CR005261,A005261,2026-02-11,EMP000239
ARR004201,CR005262,A005262,2025-05-23,EMP004486
ARR004202,CR005263,A005263,2025-12-27,EMP004327
ARR004203,CR005264,A005264,2025-05-09,EMP006061
ARR004204,CR005265,A005265,2025-03-05,EMP005065
ARR004205,CR005266,A005266,2025-01-21,EMP006994
ARR004206,CR005267,A005267,2026-01-07,EMP008193
ARR004207,CR005268,A005268,2025-12-17,EMP001192
ARR004208,CR005269,A005269,2025-03-27,EMP008546
ARR004209,CR005270,A005270,2025-12-29,EMP007090
ARR004210,CR005273,A005273,2026-01-18,EMP007754
ARR004211,CR005275,A005275,2025-01-29,EMP009588
ARR004212,CR005280,A005280,2025-12-29,EMP008488
ARR004213,CR005281,A005281,2024-12-29,EMP007160
ARR004214,CR005284,A005284,2025-02-28,EMP005040
ARR004215,CR005285,A005285,2026-04-24,EMP009462
ARR004216,CR005286,A005286,2024-12-25,EMP005396
ARR004217,CR005288,A005288,2024-08-30,EMP009267
ARR004218,CR005289,A005289,2025-11-25,EMP003351
ARR004219,CR005290,A005290,2025-03-10,EMP008704
ARR004220,CR005293,A005293,2025-03-16,EMP003262
ARR004221,CR005295,A005295,2025-09-09,EMP008796
ARR004222,CR005296,A005296,2025-11-25,EMP000039
ARR004223,CR005297,A005297,2025-05-11,EMP008742
ARR004224,CR005298,A005298,2024-08-06,EMP006313
ARR004225,CR005299,A005299,2025-08-12,EMP006287
ARR004226,CR005301,A005301,2026-05-14,EMP006103
ARR004227,CR005302,A005302,2025-12-27,EMP002078
ARR004228,CR005305,A005305,2025-03-18,EMP010043
ARR004229,CR005306,A005306,2026-01-10,EMP003303
ARR004230,CR005307,A005307,2025-06-24,EMP001521
ARR004231,CR005310,A005310,2024-09-24,EMP000536
ARR004232,CR005312,A005312,2026-06-30,EMP006728
ARR004233,CR005313,A005313,2026-04-29,EMP003269
ARR004234,CR005315,A005315,2025-12-22,EMP006359
ARR004235,CR005316,A005316,2025-07-21,EMP004583
ARR004236,CR005317,A005317,2026-06-28,EMP004552
ARR004237,CR005318,A005318,2024-12-20,EMP003285
ARR004238,CR005320,A005320,2026-02-15,EMP003295
ARR004239,CR005321,A005321,2026-02-11,EMP008189
ARR004240,CR005322,A005322,2025-03-31,EMP004249
ARR004241,CR005323,A005323,2025-07-14,EMP009590
ARR004242,CR005324,A005324,2025-04-28,EMP000891
ARR004243,CR005325,A005325,2026-06-07,EMP003001
ARR004244,CR005326,A005326,2025-02-14,EMP005090
ARR004245,CR005327,A005327,2025-01-09,EMP005428
ARR004246,CR005329,A005329,2025-04-25,EMP009983
ARR004247,CR005330,A005330,2026-03-17,EMP004846
ARR004248,CR005331,A005331,2026-04-30,EMP009960
ARR004249,CR005333,A005333,2025-01-24,EMP008134
ARR004250,CR005334,A005334,2025-01-03,EMP005269
ARR004251,CR005335,A005335,2025-07-14,EMP008630
ARR004252,CR005336,A005336,2026-05-17,EMP000895
ARR004253,CR005338,A005338,2026-07-26,EMP003283
ARR004254,CR005339,A005339,2025-05-19,EMP006066
ARR004255,CR005341,A005341,2025-06-22,EMP003296
ARR004256,CR005342,A005342,2025-06-14,EMP004999
ARR004257,CR005343,A005343,2024-09-05,EMP007169
ARR004258,CR005344,A005344,2025-05-10,EMP007820
ARR004259,CR005345,A005345,2025-06-28,EMP005401
ARR004260,CR005346,A005346,2024-08-27,EMP005423
ARR004261,CR005347,A005347,2024-10-24,EMP009584
ARR004262,CR005348,A005348,2026-02-05,EMP008593
ARR004263,CR005349,A005349,2024-12-21,EMP008958
ARR004264,CR005351,A005351,2025-05-22,EMP003269
ARR004265,CR005353,A005353,2024-11-22,EMP002639
ARR004266,CR005354,A005354,2026-03-19,EMP006199
ARR004267,CR005355,A005355,2024-11-10,EMP007348
ARR004268,CR005357,A005357,2024-08-02,EMP009447
ARR004269,CR005358,A005358,2025-03-19,EMP009769
ARR004270,CR005359,A005359,2024-10-29,EMP000713
ARR004271,CR005362,A005362,2026-02-05,EMP003265
ARR004272,CR005363,A005363,2024-09-14,EMP007321
ARR004273,CR005364,A005364,2026-04-12,EMP003297
ARR004274,CR005365,A005365,2024-11-16,EMP005139
ARR004275,CR005366,A005366,2024-08-18,EMP009929
ARR004276,CR005367,A005367,2025-05-27,EMP007213
ARR004277,CR005368,A005368,2025-07-28,EMP007812
ARR004278,CR005370,A005370,2026-02-03,EMP003292
ARR004279,CR005371,A005371,2025-02-02,EMP004902
ARR004280,CR005372,A005372,2026-02-15,EMP009368
ARR004281,CR005373,A005373,2025-07-22,EMP004834
ARR004282,CR005374,A005374,2026-05-31,EMP000176
ARR004283,CR005375,A005375,2025-06-13,EMP005336
ARR004284,CR005376,A005376,2025-08-28,EMP000886
ARR004285,CR005378,A005378,2025-10-25,EMP000885
ARR004286,CR005379,A005379,2025-02-26,EMP003288
ARR004287,CR005380,A005380,2026-02-27,EMP001423
ARR004288,CR005381,A005381,2025-08-09,EMP006340
ARR004289,CR005382,A005382,2026-04-05,EMP000845
ARR004290,CR005383,A005383,2026-06-17,EMP001247
ARR004291,CR005384,A005384,2025-06-18,EMP003312
ARR004292,CR005385,A005385,2024-07-20,EMP004681
ARR004293,CR005386,A005386,2025-03-09,EMP003303
ARR004294,CR005387,A005387,2026-03-05,EMP006465
ARR004295,CR005388,A005388,2025-08-23,EMP002530
ARR004296,CR005389,A005389,2024-07-31,EMP000885
ARR004297,CR005390,A005390,2026-03-18,EMP003868
ARR004298,CR005391,A005391,2025-10-04,EMP005723
ARR004299,CR005392,A005392,2025-10-10,EMP004589
ARR004300,CR005393,A005393,2026-07-04,EMP000891
ARR004301,CR005394,A005394,2025-03-19,EMP007799
ARR004302,CR005395,A005395,2025-05-12,EMP003299
ARR004303,CR005397,A005397,2025-03-23,EMP009329
ARR004304,CR005398,A005398,2025-09-28,EMP003272
ARR004305,CR005399,A005399,2026-04-26,EMP000993
ARR004306,CR005401,A005401,2025-03-12,EMP004480
ARR004307,CR005402,A005402,2025-01-10,EMP008004
ARR004308,CR005403,A005403,2025-11-17,EMP006280
ARR004309,CR005404,A005404,2026-02-02,EMP004552
ARR004310,CR005406,A005406,2025-03-26,EMP003333
ARR004311,CR005407,A005407,2024-10-15,EMP004564
ARR004312,CR005408,A005408,2024-12-08,EMP000886
ARR004313,CR005409,A005409,2024-10-24,EMP001393
ARR004314,CR005410,A005410,2025-05-26,EMP005948
ARR004315,CR005411,A005411,2024-09-10,EMP001127
ARR004316,CR005412,A005412,2024-09-14,EMP004994
ARR004317,CR005413,A005413,2024-08-09,EMP006181
ARR004318,CR005414,A005414,2025-06-20,EMP001562
ARR004319,CR005415,A005415,2026-01-22,EMP006108
ARR004320,CR005416,A005416,2024-12-17,EMP007279
ARR004321,CR005417,A005417,2025-04-24,EMP005205
ARR004322,CR005419,A005419,2025-08-15,EMP003296
ARR004323,CR005420,A005420,2026-05-31,EMP006400
ARR004324,CR005421,A005421,2025-02-07,EMP006920
ARR004325,CR005422,A005422,2024-12-26,EMP006706
ARR004326,CR005423,A005423,2026-01-31,EMP001667
ARR004327,CR005425,A005425,2025-11-21,EMP002320
ARR004328,CR005426,A005426,2025-12-08,EMP007486
ARR004329,CR005427,A005427,2024-08-08,EMP007696
ARR004330,CR005428,A005428,2025-05-26,EMP005205
ARR004331,CR005429,A005429,2025-05-16,EMP009235
ARR004332,CR005430,A005430,2025-08-22,EMP003333
ARR004333,CR005431,A005431,2025-07-31,EMP000250
ARR004334,CR005432,A005432,2026-06-09,EMP000878
ARR004335,CR005433,A005433,2026-06-21,EMP006300
ARR004336,CR005434,A005434,2025-12-25,EMP007509
ARR004337,CR005436,A005436,2025-10-08,EMP009449
ARR004338,CR005438,A005438,2025-04-20,EMP008079
ARR004339,CR005439,A005439,2025-10-29,EMP001711
ARR004340,CR005440,A005440,2025-04-15,EMP004637
ARR004341,CR005441,A005441,2026-01-30,EMP009199
ARR004342,CR005442,A005442,2025-01-01,EMP003306
ARR004343,CR005443,A005443,2025-03-27,EMP009333
ARR004344,CR005444,A005444,2025-08-16,EMP009429
ARR004345,CR005445,A005445,2024-11-06,EMP003493
ARR004346,CR005446,A005446,2025-09-05,EMP009982
ARR004347,CR005449,A005449,2026-02-24,EMP007245
ARR004348,CR005450,A005450,2026-02-02,EMP008027
ARR004349,CR005451,A005451,2026-06-22,EMP001321
ARR004350,CR005452,A005452,2025-11-22,EMP006116
ARR004351,CR005453,A005453,2025-04-16,EMP008221
ARR004352,CR005454,A005454,2025-08-11,EMP000919
ARR004353,CR005455,A005455,2024-11-03,EMP008236
ARR004354,CR005456,A005456,2026-06-22,EMP009970
ARR004355,CR005457,A005457,2024-12-16,EMP005237
ARR004356,CR005458,A005458,2024-07-28,EMP000299
ARR004357,CR005459,A005459,2025-02-03,EMP000691
ARR004358,CR005462,A005462,2026-01-26,EMP009727
ARR004359,CR005464,A005464,2026-04-13,EMP009620
ARR004360,CR005465,A005465,2025-04-05,EMP005133
ARR004361,CR005466,A005466,2024-10-11,EMP007286
ARR004362,CR005467,A005467,2024-11-29,EMP000798
ARR004363,CR005469,A005469,2026-04-29,EMP006511
ARR004364,CR005470,A005470,2024-09-25,EMP004879
ARR004365,CR005471,A005471,2025-07-01,EMP008520
ARR004366,CR005472,A005472,2025-04-11,EMP007254
ARR004367,CR005473,A005473,2024-08-12,EMP006234
ARR004368,CR005474,A005474,2025-09-20,EMP006079
ARR004369,CR005476,A005476,2025-05-03,EMP003360
ARR004370,CR005478,A005478,2024-10-09,EMP010052
ARR004371,CR005480,A005480,2025-04-04,EMP004884
ARR004372,CR005481,A005481,2026-05-18,EMP009244
ARR004373,CR005482,A005482,2026-03-08,EMP007373
ARR004374,CR005483,A005483,2026-02-22,EMP003289
ARR004375,CR005484,A005484,2025-10-05,EMP007915
ARR004376,CR005487,A005487,2025-01-22,EMP006266
ARR004377,CR005489,A005489,2025-02-25,EMP005947
ARR004378,CR005490,A005490,2024-09-13,EMP006188
ARR004379,CR005491,A005491,2024-09-01,EMP006010
ARR004380,CR005492,A005492,2025-02-17,EMP009344
ARR004381,CR005493,A005493,2026-01-23,EMP009898
ARR004382,CR005494,A005494,2026-01-07,EMP001556
ARR004383,CR005495,A005495,2024-11-09,EMP000315
ARR004384,CR005497,A005497,2024-08-16,EMP008174
ARR004385,CR005498,A005498,2024-10-08,EMP001652
ARR004386,CR005500,A005500,2026-04-24,EMP008181
ARR004387,CR005501,A005501,2024-08-15,EMP006700
ARR004388,CR005504,A005504,2024-12-08,EMP006020
ARR004389,CR005505,A005505,2026-06-07,EMP004726
ARR004390,CR005506,A005506,2025-09-29,EMP003114
ARR004391,CR005508,A005508,2025-02-17,EMP003298
ARR004392,CR005509,A005509,2025-04-22,EMP009505
ARR004393,CR005510,A005510,2026-05-08,EMP005013
ARR004394,CR005511,A005511,2025-03-01,EMP008569
ARR004395,CR005512,A005512,2026-07-23,EMP005653
ARR004396,CR005513,A005513,2024-11-26,EMP003293
ARR004397,CR005514,A005514,2026-03-30,EMP000884
ARR004398,CR005515,A005515,2025-01-10,EMP008142
ARR004399,CR005518,A005518,2025-05-31,EMP008721
ARR004400,CR005519,A005519,2025-03-20,EMP000769
ARR004401,CR005520,A005520,2026-04-26,EMP009947
ARR004402,CR005521,A005521,2025-08-16,EMP004724
ARR004403,CR005522,A005522,2026-07-23,EMP008399
ARR004404,CR005523,A005523,2025-07-21,EMP008457
ARR004405,CR005524,A005524,2026-01-05,EMP004759
ARR004406,CR005527,A005527,2025-11-07,EMP000060
ARR004407,CR005528,A005528,2025-10-25,EMP003312
ARR004408,CR005529,A005529,2025-04-15,EMP000204
ARR004409,CR005530,A005530,2024-12-29,EMP005369
ARR004410,CR005531,A005531,2025-09-20,EMP001555
ARR004411,CR005532,A005532,2025-01-26,EMP003302
ARR004412,CR005533,A005533,2025-12-10,EMP003287
ARR004413,CR005534,A005534,2026-03-18,EMP008115
ARR004414,CR005535,A005535,2024-12-26,EMP001421
ARR004415,CR005536,A005536,2024-11-06,EMP000888
ARR004416,CR005537,A005537,2026-02-04,EMP008546
ARR004417,CR005538,A005538,2024-11-13,EMP000186
ARR004418,CR005539,A005539,2026-04-02,EMP003007
ARR004419,CR005540,A005540,2025-12-31,EMP003311
ARR004420,CR005542,A005542,2025-07-30,EMP008221
ARR004421,CR005543,A005543,2025-09-09,EMP008018
ARR004422,CR005544,A005544,2025-03-11,EMP000098
ARR004423,CR005546,A005546,2024-09-08,EMP001425
ARR004424,CR005547,A005547,2026-01-09,EMP008803
ARR004425,CR005548,A005548,2024-08-08,EMP009470
ARR004426,CR005549,A005549,2025-10-01,EMP006867
ARR004427,CR005551,A005551,2025-06-02,EMP003303
ARR004428,CR005552,A005552,2025-04-24,EMP005865
ARR004429,CR005553,A005553,2026-05-04,EMP004744
ARR004430,CR005554,A005554,2025-07-22,EMP005357
ARR004431,CR005556,A005556,2025-09-17,EMP003105
ARR004432,CR005557,A005557,2026-01-17,EMP008142
ARR004433,CR005558,A005558,2026-05-21,EMP007150
ARR004434,CR005559,A005559,2025-04-23,EMP004780
ARR004435,CR005562,A005562,2025-03-23,EMP003268
ARR004436,CR005563,A005563,2026-07-10,EMP004586
ARR004437,CR005564,A005564,2025-11-19,EMP003284
ARR004438,CR005565,A005565,2025-10-20,EMP000724
ARR004439,CR005566,A005566,2025-06-18,EMP004378
ARR004440,CR005567,A005567,2024-12-29,EMP008555
ARR004441,CR005569,A005569,2025-06-21,EMP006633
ARR004442,CR005571,A005571,2026-06-30,EMP001277
ARR004443,CR005572,A005572,2024-10-24,EMP000890
ARR004444,CR005574,A005574,2024-12-06,EMP007197
ARR004445,CR005575,A005575,2025-12-31,EMP005763
ARR004446,CR005577,A005577,2025-09-22,EMP003307
ARR004447,CR005578,A005578,2025-11-26,EMP000658
ARR004448,CR005580,A005580,2025-08-15,EMP003907
ARR004449,CR005581,A005581,2025-02-01,EMP004742
ARR004450,CR005582,A005582,2025-10-24,EMP006850
ARR004451,CR005583,A005583,2025-02-09,EMP004728
ARR004452,CR005584,A005584,2026-07-09,EMP003875
ARR004453,CR005585,A005585,2025-07-13,EMP009879
ARR004454,CR005586,A005586,2024-09-08,EMP006748
ARR004455,CR005588,A005588,2026-02-05,EMP008654
ARR004456,CR005589,A005589,2024-08-02,EMP008728
ARR004457,CR005590,A005590,2024-12-20,EMP005071
ARR004458,CR005591,A005591,2026-01-09,EMP003838
ARR004459,CR005592,A005592,2025-03-03,EMP008616
ARR004460,CR005593,A005593,2025-02-15,EMP009159
ARR004461,CR005594,A005594,2025-11-05,EMP001758
ARR004462,CR005595,A005595,2024-09-06,EMP005164
ARR004463,CR005596,A005596,2026-01-10,EMP008703
ARR004464,CR005597,A005597,2026-04-15,EMP004806
ARR004465,CR005599,A005599,2026-03-13,EMP006125
ARR004466,CR005600,A005600,2026-05-11,EMP003329
ARR004467,CR005601,A005601,2025-07-12,EMP001639
ARR004468,CR005602,A005602,2024-08-15,EMP003258
ARR004469,CR005603,A005603,2026-06-22,EMP004831
ARR004470,CR005604,A005604,2026-04-01,EMP003289
ARR004471,CR005605,A005605,2024-11-11,EMP006752
ARR004472,CR005607,A005607,2026-06-06,EMP003348
ARR004473,CR005608,A005608,2026-05-01,EMP003835
ARR004474,CR005610,A005610,2025-05-25,EMP003283
ARR004475,CR005611,A005611,2024-08-28,EMP001437
ARR004476,CR005613,A005613,2025-01-11,EMP003865
ARR004477,CR005614,A005614,2026-03-08,EMP008726
ARR004478,CR005616,A005616,2026-02-07,EMP003861
ARR004479,CR005618,A005618,2026-03-11,EMP006562
ARR004480,CR005619,A005619,2024-11-05,EMP007074
ARR004481,CR005620,A005620,2025-07-13,EMP009110
ARR004482,CR005621,A005621,2024-11-07,EMP001711
ARR004483,CR005622,A005622,2025-06-08,EMP003254
ARR004484,CR005623,A005623,2026-02-11,EMP006472
ARR004485,CR005624,A005624,2025-06-22,EMP006233
ARR004486,CR005625,A005625,2025-04-19,EMP006961
ARR004487,CR005626,A005626,2024-09-18,EMP003313
ARR004488,CR005627,A005627,2024-09-06,EMP000711
ARR004489,CR005628,A005628,2026-02-22,EMP004891
ARR004490,CR005629,A005629,2024-11-14,EMP008189
ARR004491,CR005630,A005630,2025-01-16,EMP003298
ARR004492,CR005631,A005631,2025-03-12,EMP004693
ARR004493,CR005632,A005632,2025-07-30,EMP008932
ARR004494,CR005634,A005634,2026-06-11,EMP009042
ARR004495,CR005635,A005635,2025-03-19,EMP007637
ARR004496,CR005636,A005636,2025-05-16,EMP003322
ARR004497,CR005637,A005637,2026-04-25,EMP003314
ARR004498,CR005639,A005639,2024-11-06,EMP001652
ARR004499,CR005640,A005640,2025-12-06,EMP005867
ARR004500,CR005641,A005641,2024-10-13,EMP009430
ARR004501,CR005642,A005642,2025-04-01,EMP009991
ARR004502,CR005643,A005643,2024-09-28,EMP006166
ARR004503,CR005646,A005646,2026-01-12,EMP001832
ARR004504,CR005648,A005648,2024-07-23,EMP004017
ARR004505,CR005649,A005649,2026-02-11,EMP006647
ARR004506,CR005650,A005650,2024-12-02,EMP001211
ARR004507,CR005651,A005651,2025-11-25,EMP005409
ARR004508,CR005653,A005653,2024-12-31,EMP003289
ARR004509,CR005654,A005654,2025-09-29,EMP009166
ARR004510,CR005655,A005655,2026-01-05,EMP004737
ARR004511,CR005656,A005656,2025-02-17,EMP004674
ARR004512,CR005657,A005657,2025-10-16,EMP001821
ARR004513,CR005659,A005659,2025-02-11,EMP003268
ARR004514,CR005661,A005661,2025-11-28,EMP003636
ARR004515,CR005662,A005662,2025-07-04,EMP003366
ARR004516,CR005663,A005663,2024-08-18,EMP001207
ARR004517,CR005664,A005664,2026-01-22,EMP000211
ARR004518,CR005666,A005666,2024-11-03,EMP005438
ARR004519,CR005667,A005667,2024-08-21,EMP000263
ARR004520,CR005668,A005668,2024-10-04,EMP004792
ARR004521,CR005669,A005669,2025-09-27,EMP003349
ARR004522,CR005670,A005670,2025-02-07,EMP003293
ARR004523,CR005672,A005672,2025-04-08,EMP000492
ARR004524,CR005674,A005674,2025-04-25,EMP004795
ARR004525,CR005675,A005675,2024-10-13,EMP009199
ARR004526,CR005676,A005676,2024-08-19,EMP005386
ARR004527,CR005677,A005677,2026-02-10,EMP008197
ARR004528,CR005678,A005678,2024-10-25,EMP004539
ARR004529,CR005679,A005679,2024-09-27,EMP000887
ARR004530,CR005680,A005680,2025-10-14,EMP006719
ARR004531,CR005681,A005681,2026-02-24,EMP006419
ARR004532,CR005682,A005682,2024-12-06,EMP004328
ARR004533,CR005683,A005683,2025-03-31,EMP007015
ARR004534,CR005684,A005684,2025-11-24,EMP006128
ARR004535,CR005685,A005685,2025-01-30,EMP006352
ARR004536,CR005688,A005688,2026-01-19,EMP000892
ARR004537,CR005689,A005689,2026-02-12,EMP000890
ARR004538,CR005691,A005691,2025-08-06,EMP002955
ARR004539,CR005692,A005692,2025-08-11,EMP008179
ARR004540,CR005693,A005693,2025-07-05,EMP003290
ARR004541,CR005694,A005694,2024-07-25,EMP004996
ARR004542,CR005695,A005695,2026-03-04,EMP009502
ARR004543,CR005697,A005697,2025-10-27,EMP001300
ARR004544,CR005698,A005698,2025-07-15,EMP008758
ARR004545,CR005699,A005699,2025-08-21,EMP005426
ARR004546,CR005700,A005700,2025-11-19,EMP007158
