district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude
6,Bengaluru Dist,Bengaluru Rural,Anekal PS,"Anekal Town,",anekalbng@ksp.gov.in,8027859235,Anekal Circle,12.71053,77.69113
6,Bengaluru Dist,Bengaluru Rural,Anugondanahalli PS,Anugondanahally,anugondanhallibng@ksp.gov.in,8027945777,Thirumalashettahalli Circle,12.96086,77.81605
6,Bengaluru Dist,Bengaluru Rural,Attibele PS,"Attibele,",attibelebng@ksp.gov.in,8027821360,Attibele Circle,12.77899,77.77112
6,Bengaluru Dist,Bengaluru Rural,Bengaluru CEN Crime PS,"No. 5, Miller RoadBengaluru",dcbbng@ksp.gov.in,8888-888888,Bengaluru District,12.989666,77.591926
6,Bengaluru Dist,Bengaluru Rural,Bengaluru Dist Women PS,Doddaballapura TownDoddaballapura,email@ksp.gov.in,8888-888888,Doddaballapura Sub-Division,12.989666,77.591926
6,Bengaluru Dist,Bengaluru Rural,Bengaluru Rural DCRE PS,---,---,---,Bengaluru Rural Circle,0.0,0.0
6,Bengaluru Dist,Bengaluru Rural,Chennarayapatana PS,Chennarayapatana Tq,crpatnabng@ksp.gov.in,8027644444,Vijayapura Circle,13.28978,77.79971
6,Bengaluru Dist,Bengaluru Rural,Dobbespet PS,Dobbespet,dobbaspetbng@ksp.gov.in,8027734231,Nelamangala Circle,13.22933,77.242
6,Bengaluru Dist,Bengaluru Rural,Doddaballapura Rural PS,Doddaballapura,dbpuraruralbng@ksp.gov.in,8027622025,Doddaballapura Circle,13.29903,77.51304
6,Bengaluru Dist,Bengaluru Rural,Doddaballapura Town PS,Doddaballapura Town,dbpuratownbng@ksp.gov.in,8027622015,Doddaballapura Circle,13.29903,77.51304
6,Bengaluru Dist,Bengaluru Rural,Doddabelavangala PS,Doddabelavangala,dbvangalabng@ksp.gov.in,8027655241,Doddaballapura Circle,13.28829,77.42286
6,Bengaluru Dist,Bengaluru Rural,Hosahalli PS,Hosahally,hosahallybng@ksp.gov.in,8027656008,Doddaballapura Circle,14.64867,76.46646
6,Bengaluru Dist,Bengaluru Rural,Hosakote PS,"Hosakote, NH4 Road",hosakotebng@ksp.gov.in,8027931570,Hosakote Circle,13.07004,77.7823
6,Bengaluru Dist,Bengaluru Rural,Hosakote Traffic PS,HosakoteBengaluru dist,email@ksp.gov.in,8888-888888,Hosakote Circle,0.0,0.0
6,Bengaluru Dist,Bengaluru Rural,Jigani PS,,email@ksp.gov.in,8888-888888,Anekal Sub Division,12.79081,77.64488
6,Bengaluru Dist,Bengaluru Rural,Nandagudi PS,Nandagudi,nandagudibng@ksp.gov.in,8027961250,Nandagudi Circle,13.20353,77.90334
6,Bengaluru Dist,Bengaluru Rural,Nelamangala Rural PS,"Channappa Badavane, Nelamangala  Town",nelamangalaruralbng@ksp.gov.in,27725223,Nelamangala Circle,13.09959,77.39114
6,Bengaluru Dist,Bengaluru Rural,Nelamangala Town PS,"Near BH Road, Nelamangala Town",nelamangalabng@ksp.gov.in,8027722133,Nelamangala Circle,13.09954,77.39441
6,Bengaluru Dist,Bengaluru Rural,Nelamangala Traffic PS,"near Srighanda Petrol bunk,Jakkasandra NH-4,",nelamangalatrafficbng@ksp.gov.in,9742577568,Nelamangala Sub-Division,13.0961711,77.3868654
6,Bengaluru Dist,Bengaluru Rural,Sarjapura PS,Sarjapura Main Road,sarjapurabng@ksp.gov.in,8027823032,Attibele Circle,12.86061,77.7832
6,Bengaluru Dist,Bengaluru Rural,Sulibele PS,Sulibele Main Road,sulibelebng@ksp.gov.in,8027952415,Nandagudi Circle,13.1851,77.79931
6,Bengaluru Dist,Bengaluru Rural,Suryanagar PS,"Chandapura, Anekal PostAnekal Tq Bangalore Urban District",email@ksp.gov.in,080-29765300,Anekal Sub Division,13.0961719,77.3861868
6,Bengaluru Dist,Bengaluru Rural,Thirumalashettahalli PS,Tirumalashettahally Cross,tshallibng@ksp.gov.in,8028549100,Thirumalashettahalli Circle,12.98569,77.78156
6,Bengaluru Dist,Bengaluru Rural,Thyamagondlu PS,Thymagondalu,tgondalubng@ksp.gov.in,8027732033,Nelamangala Circle,13.15098,77.35012
6,Bengaluru Dist,Bengaluru Rural,Vijayapura PS,Vijayapura,vijayapurabng@ksp.gov.in,8027668444,Vijayapura Circle,13.29549,77.80038
6,Bengaluru Dist,Bengaluru Rural,Vishwanathapura PS,address,vnpurabng@ksp.gov.in,8027647399,Vijayapura Circle,13.27904,77.62287
7,Bidar,Bidar,Aurad PS,Aurad PS,bdrauradps@ksp.gov.in,280048,Aurad Circle,18.24903,77.4123
7,Bidar,Bidar,Bagdal PS,Bagdal PS,bdrbagdalps@ksp.gov.in,242633,Bidar Rural Circle,17.74952,77.39997
7,Bidar,Bidar,Basava Kalyana Rural PS,B.Kalyan Rural PS,bkruralpsbdr@ksp.gov.in,252333,Matala Circle,17.81964,76.8582
7,Bidar,Bidar,Basava Kalyana Town PS,B.Kalyan Town PS,bktownbdr@ksp.gov.in,250336,Basava Kalyana Circle,17.82309,76.92951
7,Bidar,Bidar,Basava Kalyana Traffic PS,Basava Kalyan traffic PS,bdrbktrafficps@ksp.gov.in,259045,Basava Kalyana Circle,17.87388,76.94757
7,Bidar,Bidar,Bemalkhed PS,Bemalakheda ps,bemalakhedapsbdr@ksp.gov.in,275444,Chitaguppa Circle,17.69232,77.21125
7,Bidar,Bidar,Bhalki Rural PS,Bhalki Rural PS,Bhalkiruralpsbdr@ksp.gov.in,262333,Bhalki Rural Circle,18.04349,77.21042
7,Bidar,Bidar,Bhalki Town PS,Bhalki Town PS,bhalkitownpsbdr@ksp.gov.in,262323,Bhalki Sub-Division,18.0465,77.21499
7,Bidar,Bidar,Bidar CEN Crime PS,Bidar Town,email@ksp.gov.in,8888-888888,Bidar District,18.046496,77.214986
7,Bidar,Bidar,Bidar DCRE PS,---,---,---,Bidar Circle,0.0,0.0
7,Bidar,Bidar,Bidar Rural PS,Bidar Rural PS,bdrruralps@ksp.gov.in,232811,Bidar Rural Circle,17.93447,77.47411
7,Bidar,Bidar,Bidar Town PS,Bidar Town PS,bdrtownps@ksp.gov.in,231046,Bidar Town Circle,17.91283,77.53078
7,Bidar,Bidar,Bidar Traffic PS,Bidar Traffic PS,pitrafficbdr@ksp.gov.in,226713,Bidar Sub-Division,17.90735,75.32406
7,Bidar,Bidar,Bidar Women PS,BidarBidar,email@ksp.gov.in,8888-888888,Bidar Sub-Division,17.9073478,77.5324059
7,Bidar,Bidar,Chintaki PS,Chintaki PS,chintakipsbdr@ksp.gov.in,284033,Aurad Circle,18.26892,77.54678
7,Bidar,Bidar,Chitaguppa PS,Chitaguppa PS,chitaguppapsbdr@ksp.gov.in,277133,Chitaguppa Circle,17.66206,77.42463
7,Bidar,Bidar,Dhannura PS,Dhannura PS,bdrdhannuraps@ksp.gov.in,264231,Bhalki Rural Circle,17.95844,77.338
7,Bidar,Bidar,Gandhi Gunj PS,Bidar gandhi gunj ps,bdrggps@ksp.gov.in,226233,Bidar Market Circle,17.91006,77.51416
7,Bidar,Bidar,Hallikhed PS,"Hallikhed PS,",hallikhedpsbdr@ksp.gov.in,274313,Humnabad Circle,17.85167,77.26441
7,Bidar,Bidar,Hokrana PS,address,hokranabdr@ksp.gov.in,284444,Aurad Circle,18.38458,77.32889
7,Bidar,Bidar,Hulsoor PS,Hulsoor PS,bdrhulsurps@ksp.gov.in,253025,Basava Kalyana Circle,18.01993,77.00592
7,Bidar,Bidar,Humnabad PS,"Humanabad PS,",humnabadpsbdr@ksp.gov.in,270033,Humnabad Circle,17.7721,77.1235
7,Bidar,Bidar,Humnabad Traffic PS,address,humnabadtrafficbdr@ksp.gov.in,270100,Humnabad Circle,17.7721,77.1235
7,Bidar,Bidar,Janwada PS,Janwada PS,bdrjanwadaps@ksp.gov.in,244033,Bidar Rural Circle,18.00355,77.481
7,Bidar,Bidar,Kamalanagar PS,"Kamalanagar PS,",bdrknagarps@ksp.gov.in,285223,Kamalanagar Circle,18.2359,77.1777
7,Bidar,Bidar,Khataka Chincholi PS,Khatak Chincholi PS,bdrkcps@ksp.gov.in,265233,Bhalki Rural Circle,17.89667,77.20407
7,Bidar,Bidar,Kushnoor PS,"Kushnoor PS,",bdrkushnurps@ksp.gov.in,288833,Kamalanagar Circle,18.15497,77.32856
7,Bidar,Bidar,Manna Ekhelli PS,Mana Ekhelli ps,mannaekhellipsbdr@ksp.gov.in,276833,Chitaguppa Circle,17.72719,77.36833
7,Bidar,Bidar,Mannalli PS,,email@ksp.gov.in,8888-888888,Bidar Rural Circle,17.76125,77.50493
7,Bidar,Bidar,Market PS,"Market PS, Mangalepet Road",marketpsbdr@ksp.gov.in,226709,Bidar Market Circle,15.86247,74.51967
7,Bidar,Bidar,Matala PS,Matala Ps,bdrmtlps@ksp.gov.in,257433,Matala Circle,17.8756,76.96296
7,Bidar,Bidar,Mehakar PS,,email@ksp.gov.in,8888-888888,Bhalki Rural Circle,18.10112,77.01882
7,Bidar,Bidar,Mudbi PS,Mudbi PS,bdrmudbips@ksp.gov.in,259833,Matala Circle,17.73043,76.93869
7,Bidar,Bidar,New Town PS,Bidar new town PS,bdrntps@ksp.gov.in,228256,Bidar Town Circle,17.92352,77.50927
7,Bidar,Bidar,Shanthapur PS,shanthapur PS,bdrsanthapurps@ksp.gov.in,287633,Aurad Circle,18.16028,77.43635
8,Chamarajanagar,Chamarajanagar,Begur PS,,email@ksp.gov.in,8888-888888,Gudlupete Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Chamarajanagar CEN Crime PS,CAR StreetChamarajanagar,spchn@ksp.gov.in,8226223488,Chamarajanagar District,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Chamarajanagar East PS,"CHAMARAJANAGAR EAST POLICE STATION, RAMASAMUD",eastchn@ksp.gov.in,8226222058,Chamarajanagar Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Chamarajanagar Rural PS,"CHAMARAJANAGAR RURAL POLICE STATION , NEAR DR",ruralchn@ksp.gov.in,8226222092,Chamarajanagar Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Chamarajanagar Town PS,"CHAMARAJANAGAR TOWN POLICE STATION, NEAR OLD",townchn@ksp.gov.in,8226222047,Chamarajanagar Sub-Division,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Chamarajanagar Traffic PSChamarajanagar,email@ksp.gov.in,8888-888888,Chamarajanagar Sub-Division,11.92563,76.93066
8,Chamarajanagar,Chamarajanagar,Chamarajanagara DCRE PS,---,---,---,Chamarajanagara Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Chamrajanagar Women ps,ChamarajanagarChamarajanagar,email@ksp.gov.in,8888-888888,Chamarajanagar Sub-Division,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Gundlupete PS,"GUNDLUPET POLICE STATION , MADALLI ROAD, GUND",gundlupetchn@ksp.gov.in,8229222228,Gudlupete Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Hanur PS,"HANUR POLICE STATION, HANUR, KOLLEGAL TQ.",hanurchn@ksp.gov.in,8224268803,Kollegala Sub-Division,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Kollegala Rural PS,"KOLLEGAL RURAL POLICE STATION , MMHILLS ROAD,",kollegalruralchn@ksp.gov.in,8224252051,Kollegala Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Kollegala Town PS,"KOLLEGALA TOWN POLICE STATION, DR.B.R.AMBEDKA",kollegaltownchn@ksp.gov.in,8224252368,Kollegala Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Kuderu PS,"KUDERU POLICE STATION, KUDERU, CHAMARAJANAGAR",kuderuchn@ksp.gov.in,8226234439,Chamarajanagar Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,M.M. Hills PS,"MMHILLS POLICE STATION, MMHILLS, KOLLEGAL TQ.",mmhillschn@ksp.gov.in,8225272141,Kollegala Sub-Division,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Mambali PS,"MAMBALLI POLICE STATION, KOLLEGALA MAIN ROAD,",mamballichn@ksp.gov.in,8226253176,Yelandur Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Ramapura PS,"RAMAPURA POLICE STATION, RAMAPURA, KOLLEGAL T",ramapurachn@ksp.gov.in,8225274324,Kollegala Sub-Division,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Santemaralli PS,"SANTHEMARALLI POLICE STATION, SANTHEMARALLI,",smhallichn@ksp.gov.in,8226240250,Chamarajanagar Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Terakambi PS,"TERAKANAMBI POLICE STATION, TERAKANAMBI, GUND",terakanambichn@ksp.gov.in,8229232235,Gudlupete Circle,0.0,0.0
8,Chamarajanagar,Chamarajanagar,Yelandur PS,"YELANDUR POLICE STATION, KOLLEGAL MAIN ROAD,",yelandurchn@ksp.gov.in,8226240028,Yelandur Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Bagepalli PS,"Near Taluk Office, Bagepalli Town-",bpallipscbpura@ksp.gov.in,08150-282233,Bagepalli Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Batlahalli PS,"infront of Govt. High School, Chinthamani-Bat",bhallipscbpura@ksp.gov.in,08154-247265,Chintamani Rural Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Chelur PS,"Opp. Govt.Primary School, Bagepalli Road, Che",chelurpscbpura@ksp.gov.in,08150-280099,Bagepalli Circle,13.263,76.5425
9,Chickballapura,Chikkaballapura,Chickaballapura CEN Crime PS,ChickaballapuraChickaballapura,email@ksp.gov.in,88888-888888,Chickballapura District,0.0,0.0
9,Chickballapura,Chikkaballapura,Chickballapura Traffic PS,"RMC Yard, M.G.Road, Chikkaballapura Town-.",cbpuratraffic@ksp.gov.in,08156-275567,Chickballapura Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Chikkaballapura DCRE PS,---,---,---,Chikkaballapura Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Chintamani Rural PS,"Near BSNL Office, Chinthamani Town-",cmaniruralcbpura@ksp.gov.in,08154-252143,Chintamani Rural Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Chintamani Town PS,"Near BSNL Office, Chinthamani Town-",cmanitowncbpura@ksp.gov.in,08154-252140,Chintamani Sub-Division,0.0,0.0
9,Chickballapura,Chikkaballapura,Dibburahalli PS,"Opp. Dibburahalli Lake, Bagepalli Road, Dibbu",dbhallicbpura@ksp.gov.in,08158-258125,Shidlaghatta Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Gowribidanur Town PS,"Near KSRTC Bus Stand, Chikkaballapura-Gowribi",gbnurtowncbpura@ksp.gov.in,08155-286720,Gowribidanur Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Kencharlahalli PS,"Near Bus Stand, Chelur-Chinthamani Road, Kenc",khallicbpura@ksp.gov.in,08154-258640,Chintamani Rural Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Manchenalli PS,"Near KSRTC Bus Stand, Manchenahalli, Chikkaba",mhallicbpura@ksp.gov.in,08155-280238,Gowribidanur Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Nandi Giridhama PS,,email@ksp.gov.in,88888-888888,Chickballapura Circle,13.38825,77.69889
9,Chickballapura,Chikkaballapura,Patapalya PS,"Near Police Quarters, Chelur Road, Pathapalya",ppalyacbpura@ksp.gov.in,08150-285133,Bagepalli Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Peresandra PS,"Near Peresandra bus stand,Bengaluru-Hyderabad Highway Chikkaballapura taluk-562104",psandrapscbpura@ksp.gov.in,08156-200040,Peresandra PS,13.589067,77.78427
9,Chickballapura,Chikkaballapura,Shidlagatta Rural PS,"Opp. Govt. General Hospital, T.B.Road, Sidlag",sgattaruralcbpura@ksp.gov.in,08158-256270,Shidlaghatta Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Shidlaghatta Town PS,"Opp. Canar Bank, T.B.Road, Sidlaghatta-",sgattatowncbpura@ksp.gov.in,08158-256280,Shidlaghatta Circle,0.0,0.0
9,Chickballapura,Chikkaballapura,Women PS Chikkaballapura,MG RoadChikkaballapura Town,email@ksp.gov.in,88888-888888,Chickballapura Circle,0.0,0.0
