crime_id,crime_datetime,time_slot,district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,police_station_name,crime_latitude,crime_longitude,crime_category,crime_type,crime_severity,hotspot_score,victim_age,victim_gender,accused_id,accused_age,accused_gender,fir_registered,case_status,cctv_available,response_time_minutes
CR023785,2025-11-14 15:10:37,Afternoon,533,Chitradurga,5508,Hiriyur,217118.0,Yelladakere,606197,Byaramadu,Chitradurga CEN Crime PS,14.146676,76.256891,Rural Crime,Crop Theft,Medium,59,42,Male,ACC505144,56,Female,No,Charge Sheet Filed,No,23
CR023786,2026-04-09 11:39:28,Evening,635,Yadgir,5587,Shorapur,218145.0,Malagatti,620911,Malgatti,Shorapur PS,16.507108,76.756562,Public Order,Illegal Liquor,Medium,60,68,Male,ACC468161,60,Female,Yes,Under Investigation,No,49
CR023787,2026-04-20 20:56:42,Late Night,630,Chikkaballapura,5600,Chintamani,218868.0,Muragamalla,624485,Gudarlahalli,Nandi Giridhama PS,13.368745,77.711752,Violent Crime,Robbery,Critical,69,51,Male,ACC585580,50,Female,Yes,Charge Sheet Filed,Yes,12
CR023788,2025-07-06 10:44:17,Morning,630,Chikkaballapura,5599,Sidlaghatta,219036.0,Nagamangala,624246,Melukunte,Peresandra PS,13.601252,77.773387,Rural Crime,Sand Mining,Medium,21,52,Male,ACC134100,65,Male,No,Under Investigation,Yes,23
CR023789,2024-11-22 11:06:49,Evening,630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624119,Gowdanahalli,Nandi Giridhama PS,13.38318,77.698974,Cyber Crime,OTP Scam,Medium,78,69,Male,ACC434138,53,Female,Yes,Pending Trial,Yes,33
CR023790,2025-05-01 05:44:31,Morning,544,Mandya,5547,Nagamangala,219365.0,Arani,613683,M.Kodihalli,Mandya Rural PS,12.507249,76.890488,Rural Crime,Crop Theft,Medium,70,23,Female,ACC978504,34,Female,No,Pending Trial,No,49
CR023791,2025-06-05 02:37:59,Night,545,Mysuru,5573,Heggadadevankote,219463.0,Naganahalli,618890,Machanayakanahalli,Mysuru CEN Crime PS,12.309116,76.654748,Property Crime,Shop Theft,Medium,53,70,Male,ACC213610,66,Male,Yes,Closed,Yes,27
CR023792,2024-09-12 08:05:16,Afternoon,542,Kolar,5590,Srinivaspur,219062.0,Nelavanki,621508,Lakshmisagara,Kolar Rural PS,13.152173,78.119927,Public Order,Illegal Gambling,Medium,32,80,Male,ACC00072,40,Male,Yes,Under Investigation,Yes,53
CR023793,2025-05-05 18:35:31,Morning,543,Koppal,7091,Kanakagiri,219088.0,Hulihaider,601557,Hanmanhal,Alwandi PS,15.235749,75.977787,Violent Crime,Murder,Critical,86,27,Male,ACC147050,48,Female,Yes,Charge Sheet Filed,No,12
CR023794,2026-07-12 11:29:32,Night,544,Mandya,5546,Krishnarajpet,219232.0,Sarangi,613467,Machahalli,Nagamangala Rural PS,12.827326,76.76721,Violent Crime,Assault,Critical,22,39,Female,ACC165879,51,Female,Yes,Pending Trial,Yes,11
CR023795,2024-12-01 13:08:23,Night,525,Bengaluru Urban,5545,Anekal,215313.0,Bannerugatta,613130,Bannerughatta Shankarikavalu,Adugodi Traffic PS,12.570316,77.357348,Crime Against Women,Stalking,High,67,73,Female,ACC00174,36,Female,Yes,Under Investigation,Yes,27
CR023796,2024-10-31 23:02:39,Afternoon,525,Bengaluru Urban,7103,Yelahanka,272980.0,Sathanooru,612913,Byappanahalli,Kamakshipalya Traffic PS,12.970874,77.551774,Public Order,Illegal Liquor,Medium,72,41,Male,ACC586293,26,Male,Yes,Closed,Yes,25
CR023797,2024-09-28 16:44:55,Night,533,Chitradurga,5505,Chitradurga,217086.0,Turuvanur,605501,Doddagatta,Chitradurga CEN Crime PS,14.123396,76.262747,Rural Crime,Sand Mining,Medium,55,31,Female,ACC00301,50,Female,Yes,Under Investigation,Yes,32
CR023798,2026-03-07 00:39:01,Night,545,Mysuru,7098,Saraguru,219452.0,Hyrige,618975,Manuganahalli,Jayapura PS,12.130457,76.326339,Rural Crime,Crop Theft,Medium,79,68,Female,ACC00186,44,Female,Yes,Charge Sheet Filed,Yes,44
CR023799,2024-11-26 13:42:58,Night,539,Hassan,5560,Channarayapatna,218344.0,Jambur,617249,Avverahalli,Belur PS,13.168959,75.857099,Public Order,Illegal Liquor,Medium,58,23,Male,ACC00307,35,Male,Yes,Pending Trial,Yes,56
CR023800,2026-03-03 23:23:18,Evening,539,Hassan,5556,Hassan,218374.0,Channangihalli,616135,Kittane,Arasikere Rural PS,13.316936,76.251713,Rural Crime,Cattle Theft,Medium,34,26,Female,ACC00362,53,Female,Yes,Pending Trial,Yes,59
CR023801,2026-06-27 23:56:38,Morning,533,Chitradurga,5506,Holalkere,217124.0,Bidarakere,605713,Bommenahalli,Chitrahalli Gate PS,14.111165,76.286234,Rural Crime,Cattle Theft,Medium,36,30,Female,ACC00167,29,Female,No,Charge Sheet Filed,No,25
CR023802,2025-12-14 01:51:18,Night,526,Bengaluru Rural,5603,Devanahalli,215442.0,Venkatagtirikote,625315,Venkatagirikote,Sulibele PS,13.183536,77.782409,Crime Against Women,Stalking,High,11,27,Female,ACC00044,20,Female,Yes,Charge Sheet Filed,Yes,16
CR023803,2025-12-31 14:21:05,Evening,631,Bengaluru South,5606,Ramanagara,215614.0,Lakshmipura,626055,Kempavaderahalli,Channapatna Town PS,12.672438,77.192641,Public Order,Illegal Gambling,Medium,8,67,Female,ACC920993,40,Male,Yes,Closed,No,25
CR023804,2026-05-21 08:07:44,Evening,544,Mandya,5547,Nagamangala,219387.0,Mayigonahalli,613801,Gangarahalli,K.R. Sagar PS,12.40623,76.558016,Public Order,Illegal Liquor,Medium,19,30,Male,ACC974039,45,Male,No,Pending Trial,Yes,43
CR023805,2026-05-09 06:37:27,Evening,547,Shivamogga,5515,Sagar,219936.0,Yadajigalemane,607302,Maradavalli,Bhadravathi Old Town PS,13.826151,75.682958,Public Order,Illegal Liquor,Medium,11,54,Female,ACC354152,33,Female,Yes,Closed,No,54
CR023806,2025-04-28 22:25:57,Morning,550,Uttara Kannada,5485,Kumta,220678.0,Torke,603420,Naranapur,Sirsi Town PS,14.616257,74.829159,Cyber Crime,UPI Fraud,Medium,16,78,Female,ACC972667,57,Male,Yes,Under Investigation,No,58
CR023807,2026-01-25 06:29:56,Evening,538,Kalaburagi,5581,Afzalpur,217873.0,Devalagangapur,620162,D.Ghangapur,Jewargi PS,17.032941,76.797303,Rural Crime,Cattle Theft,Medium,34,23,Female,ACC00397,65,Female,No,Closed,No,44
CR023808,2025-09-03 15:19:08,Afternoon,530,Vijayapura,5451,Sindgi,273061.0,Hikkanagutti,599341,Hikkangutti,Managoli PS,16.636188,75.835776,Economic Crime,Financial Fraud,Medium,35,75,Female,ACC997780,31,Male,Yes,Closed,No,23
CR023809,2025-12-18 13:58:53,Evening,545,Mysuru,5570,Hunsur,219489.0,Manuganahalli,618469,Ankanahalli,Bilikere PS,12.210733,76.266049,Property Crime,Chain Snatching,Medium,29,22,Female,ACC00436,24,Male,Yes,Closed,Yes,58
CR023810,2024-08-07 10:16:15,Night,543,Koppal,5467,Koppal,219124.0,Hirebagnal,601851,Hirekhasankandi,Munirabad PS,15.260668,76.308654,Property Crime,Vehicle Theft,Medium,5,21,Male,ACC598021,48,Female,Yes,Under Investigation,Yes,49
CR023811,2025-04-10 08:00:52,Morning,540,Haveri,5489,Shiggaon,273005.0,Hunagund,603956,Hungund,Adur PS,14.787841,75.251971,Crime Against Women,Stalking,High,55,67,Female,ACC872653,38,Female,Yes,Under Investigation,Yes,14
CR023812,2025-10-28 12:22:59,Afternoon,544,Mandya,5547,Nagamangala,219374.0,Devaramallanayakanahalli,613931,Hadamgere,Shivalli PS,12.591974,76.814846,Public Order,Rioting,Medium,44,21,Female,ACC00221,37,Male,Yes,Under Investigation,No,43
CR023813,2026-02-17 21:16:58,Night,529,Bidar,5454,Basavakalyan,216335.0,Betgera,599805,Ramteerth (Dubulgundi),Bhalki Town PS,18.030797,77.211645,Cyber Crime,UPI Fraud,Medium,41,73,Male,ACC696179,41,Female,Yes,Pending Trial,Yes,28
CR023814,2024-11-29 08:38:18,Evening,533,Chitradurga,5505,Chitradurga,217061.0,Cholaghatta,605600,Chitradurga (Rural),Srirampura PS,12.985643,77.578654,Public Order,Illegal Gambling,Medium,66,49,Male,ACC041712,20,Male,Yes,Under Investigation,Yes,52
CR023815,2026-05-09 13:46:51,Afternoon,630,Chikkaballapura,5600,Chintamani,218846.0,Anur,624677,Hosuru,Nandi Giridhama PS,13.385294,77.706587,Economic Crime,Forgery,Medium,96,48,Male,ACC00131,43,Female,No,Charge Sheet Filed,No,53
CR023816,2024-09-02 03:01:20,Night,542,Kolar,5590,Srinivaspur,219047.0,Byraganahalli,621417,Bandarlapalli,Rayalpad PS,13.513495,78.329264,Property Crime,Chain Snatching,Medium,15,29,Male,ACC623576,22,Female,Yes,Under Investigation,Yes,57
CR023817,2024-11-26 03:49:24,Morning,536,Dharwad,5476,Kalghatgi,273029.0,Bhogenagarakoppa,602491,Bagadageri,Garag PS,15.583912,74.914277,Violent Crime,Murder,Critical,70,35,Male,ACC519579,30,Male,Yes,Charge Sheet Filed,No,10
CR023818,2024-07-22 05:38:15,Night,635,Yadgir,5589,Yadgir,218170.0,Belagundi,621376,Belgunda,Gurumitkal PS,16.857079,77.404584,Cyber Crime,Phishing,Medium,33,46,Male,ACC317414,23,Male,Yes,Charge Sheet Filed,Yes,26
CR023819,2025-01-16 19:01:37,Evening,528,Ballari,7109,Kurugodu,216113.0,H.Veerapura,604862,Chitiginahalu,Gandhinagar PS,15.246431,76.591296,Economic Crime,Financial Fraud,Medium,20,41,Female,ACC043361,29,Female,Yes,Closed,No,40
CR023820,2025-06-10 12:40:59,Late Night,550,Uttara Kannada,5480,Haliyal,220613.0,Nagashettikoppa,602868,Golehalli,Murudeshwar PS,14.103696,74.488724,Violent Crime,Robbery,Critical,55,23,Female,ACC00243,60,Male,Yes,Under Investigation,Yes,11
CR023821,2025-02-20 08:35:31,Morning,545,Mysuru,7230,Saligrama,219527.0,Thandre,618538,Thandreankanahalli,Varuna PS,12.137689,76.481474,Economic Crime,Financial Fraud,Medium,81,67,Male,ACC00207,21,Male,Yes,Closed,Yes,31
CR023822,2024-08-12 11:19:14,Night,541,Kodagu,7124,Kushalnagar,218701.0,Guddehosur,923976,Doddabetageri,Srimangala PS,11.985292,76.354839,Violent Crime,Assault,Critical,69,32,Female,ACC107534,22,Female,Yes,Under Investigation,No,11
CR023823,2025-08-24 14:49:29,Morning,548,Tumakuru,5540,Turuvekere,220395.0,Bitarahossalli,612433,Tharamanakote,Honnavalli PS,13.318363,76.39293,Property Crime,Shop Theft,Medium,71,45,Female,ACC158854,46,Male,No,Charge Sheet Filed,No,26
CR023824,2025-07-22 00:33:19,Night,540,Haveri,5495,Ranibennur,218614.0,Malanayakanahalli,604581,Kusagatti,Tadas PS,15.13769,75.10663,Property Crime,House Burglary,Medium,71,62,Female,ACC00454,67,Female,Yes,Pending Trial,No,36
CR023825,2026-05-20 20:41:32,Night,539,Hassan,5557,Alur,218214.0,Palya,616359,Bandikere,Halebeedu PS,13.200757,76.008295,Violent Crime,Assault,Critical,33,78,Male,ACC00236,37,Male,Yes,Charge Sheet Filed,Yes,9
CR023826,2025-04-07 07:05:44,Afternoon,630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624357,Kattigenahalli,Nandi Giridhama PS,13.405811,77.686316,Public Order,Illegal Gambling,Medium,28,42,Female,ACC723137,27,Female,No,Pending Trial,Yes,46
CR023827,2024-10-14 00:19:52,Evening,630,Chikkaballapura,5595,Gauribidanur,,Unknown,623332,Cheelammanahalli,Chelur PS,13.277449,76.528562,Crime Against Women,Sexual Harassment,High,23,37,Female,ACC305256,39,Male,Yes,Closed,No,10
CR023828,2025-12-02 01:45:47,Afternoon,525,Bengaluru Urban,7103,Yelahanka,215367.0,Rajanukunte,612847,Adiganahalli,Govindaraja Nagar PS,13.619507,76.518157,Crime Against Women,Domestic Violence,High,36,73,Female,ACC452788,42,Male,Yes,Pending Trial,No,18
CR023829,2026-05-23 23:00:30,Evening,631,Bengaluru South,5605,Magadi,215547.0,Banavadi,625864,Shanthapura,Kanakapura Rural PS,12.54441,77.438708,Cyber Crime,OTP Scam,Medium,63,31,Female,ACC749830,55,Male,Yes,Charge Sheet Filed,No,45
CR023830,2024-10-14 10:27:07,Night,528,Ballari,5499,Siruguppa,216278.0,K.Sugur,604809,Kotehalsugur,Sirigeri PS,15.421195,76.854975,Violent Crime,Murder,Critical,12,45,Male,ACC866882,48,Female,Yes,Charge Sheet Filed,No,11
CR023831,2025-09-08 23:26:39,Evening,525,Bengaluru Urban,5545,Anekal,215333.0,Mugaluru,613249,Thindlu,Basavanagudi Traffic PS,12.927125,77.569356,Crime Against Women,Domestic Violence,High,28,46,Female,ACC00047,65,Female,Yes,Pending Trial,No,27
CR023832,2025-06-12 05:08:19,Afternoon,526,Bengaluru Rural,5602,Doddaballapura,215449.0,Channadevi Agrahara,625242,Hosapalya,Anekal PS,12.703032,77.682503,Economic Crime,Cheating,Medium,22,45,Female,ACC107634,31,Male,Yes,Pending Trial,No,21
CR023833,2025-11-23 08:42:40,Evening,546,Raichur,7403,Arakera,219698.0,Ramadurga,600684,Jinnapur,Idapanur PS,15.992501,77.447177,Violent Crime,Assault,Critical,51,36,Female,ACC242269,64,Male,Yes,Under Investigation,Yes,12
CR023834,2025-04-23 03:01:31,Night,630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623880,Arigepalli,Peresandra PS,13.582575,77.803579,Cyber Crime,UPI Fraud,Medium,58,38,Male,ACC237670,37,Female,Yes,Pending Trial,No,59
CR023835,2025-05-15 03:22:07,Morning,543,Koppal,5465,Kushtagi,219159.0,Kilarhatti,601520,Kilarhatti,Kuknoor PS,15.49958,76.002373,Property Crime,Shop Theft,Medium,5,36,Female,ACC087042,40,Male,Yes,Under Investigation,Yes,39
CR023836,2024-09-11 23:18:22,Morning,526,Bengaluru Rural,5604,Hosakote,215476.0,Devanagundi,625723,Devalapura,Bengaluru CEN Crime PS,12.979346,77.60922,Public Order,Rioting,Medium,13,66,Male,ACC952234,36,Male,Yes,Closed,No,40
CR023837,2025-10-07 16:17:19,Night,631,Bengaluru South,5607,Channapatna,,Unknown,626254,Thimmasandra,Akkur PS,12.732419,77.276083,Violent Crime,Attempt to Murder,Critical,63,20,Male,ACC543297,40,Female,Yes,Charge Sheet Filed,Yes,6
CR023838,2025-05-30 17:12:34,Late Night,530,Vijayapura,7073,Talikoti,216599.0,B.Salawadagi,599710,Salawadagi,Kalkeri PS,16.674652,76.316736,Property Crime,Vehicle Theft,Medium,87,77,Female,ACC633564,60,Male,No,Closed,Yes,35
CR023839,2025-12-18 16:50:29,Afternoon,526,Bengaluru Rural,5601,Nelamangala,272726.0,Gollahalli,624893,Krishnarajapura,Bengaluru CEN Crime PS,12.989244,77.574484,Crime Against Women,Sexual Harassment,High,31,78,Female,ACC917967,38,Male,Yes,Pending Trial,Yes,25
CR023840,2024-09-17 01:10:11,Morning,535,Davanagere,5512,Davanagere,217476.0,Hebbalu,606641,Mandaluru,Gandhi Nagar PS,14.461993,75.931237,Violent Crime,Murder,Critical,8,75,Male,ACC230802,52,Female,Yes,Pending Trial,Yes,9
CR023841,2026-04-19 13:56:07,Morning,526,Bengaluru Rural,5604,Hosakote,215486.0,Kambalipura,625531,Bagalur,Nandagudi PS,13.210119,77.906877,Property Crime,Shop Theft,Medium,66,75,Male,ACC473804,38,Female,Yes,Pending Trial,Yes,21
CR023842,2025-08-02 14:56:05,Evening,539,Hassan,5554,Belur,218293.0,Arehalli,615142,Adagunchanahalli,Hirisave PS,12.93805,76.548402,Violent Crime,Murder,Critical,15,30,Female,ACC822611,51,Female,Yes,Closed,No,8
CR023843,2025-01-30 23:02:23,Morning,548,Tumakuru,5538,Gubbi,220132.0,Chengavi,611928,Changavi,Tumkur CEN Crime PS,13.335501,77.099651,Economic Crime,Forgery,Medium,26,76,Female,ACC00407,69,Male,Yes,Under Investigation,No,32
CR023844,2026-07-20 04:09:28,Evening,535,Davanagere,5512,Davanagere,217490.0,Kukkavada,606580,Kukkavada,Basavanagara PS,14.453972,75.936118,Public Order,Illegal Liquor,Medium,51,51,Female,ACC948490,61,Female,Yes,Closed,No,27
CR023845,2026-06-11 09:05:03,Afternoon,548,Tumakuru,5541,Kunigal,220193.0,K.Honamaachana Halli,612684,Byadagere,Jayanagara PS,13.931775,75.577436,Cyber Crime,Phishing,Medium,49,76,Male,ACC00407,19,Female,Yes,Pending Trial,No,51
CR023846,2025-02-04 13:35:41,Evening,539,Hassan,5557,Alur,218211.0,Madabalu,616332,Madabalu,Dudda PS,13.092707,76.217174,Property Crime,House Burglary,Medium,16,79,Female,ACC181154,20,Female,No,Under Investigation,Yes,41
CR023847,2026-04-03 21:45:15,Night,526,Bengaluru Rural,5604,Hosakote,215494.0,Orohalli,625640,Doddathaggali,Thyamagondlu PS,13.135092,77.340783,Economic Crime,Forgery,Medium,9,66,Male,ACC411659,65,Male,Yes,Charge Sheet Filed,Yes,27
CR023848,2026-07-04 08:04:32,Night,547,Shivamogga,5516,Sorab,220054.0,Udri,607566,Uppalli,Ripponpet PS,13.990151,75.268129,Rural Crime,Sand Mining,Medium,88,49,Male,ACC531605,51,Male,No,Under Investigation,No,45
CR023849,2025-05-14 07:18:04,Night,535,Davanagere,5514,Channagiri,217460.0,Tyavanagi,606926,Thyavanige,KTJ Nagar PS,14.466073,75.943731,Rural Crime,Sand Mining,Medium,73,79,Female,ACC00383,27,Female,Yes,Under Investigation,No,30
CR023850,2025-02-11 13:26:06,Morning,540,Haveri,5492,Haveri,272994.0,Budagatti,604236,Budagatti,Haveri Women PS,14.797984,75.402138,Economic Crime,Forgery,Medium,27,78,Female,ACC00237,34,Male,Yes,Closed,No,20
CR023851,2025-08-21 11:02:36,Morning,548,Tumakuru,5541,Kunigal,220196.0,Kithanamangala,612611,Kithanamangala Amanikere,Kodigenahalli PS,13.720217,77.400617,Rural Crime,Crop Theft,Medium,36,75,Male,ACC758567,19,Female,Yes,Under Investigation,No,33
CR023852,2024-07-26 08:42:04,Morning,530,Vijayapura,5453,Muddebihal,216617.0,Madikeshwar,599594,Balawat,Bijapur rural PS,16.837361,75.727031,Public Order,Rioting,Medium,65,26,Male,ACC055791,35,Female,Yes,Pending Trial,No,40
CR023853,2025-07-03 08:01:42,Afternoon,539,Hassan,5558,Arkalgud,218219.0,Belavadi,616671,Belavadi,Hassan Rural PS,13.018457,76.120703,Cyber Crime,UPI Fraud,Medium,83,59,Male,ACC140777,36,Female,Yes,Closed,No,46
CR023854,2025-10-07 06:24:11,Afternoon,542,Kolar,5591,Kolar,218929.0,Bellur,621831,Yantrakaipura,Kyasamballi Police Station,12.972503,78.365313,Cyber Crime,OTP Scam,Medium,14,68,Female,ACC720447,40,Male,Yes,Closed,No,21
CR023855,2026-06-16 06:45:42,Afternoon,538,Kalaburagi,5584,Sedam,218083.0,Uoodgi,620534,Allhalli,Afzalpur PS,17.200883,76.347809,Violent Crime,Attempt to Murder,Critical,12,37,Female,ACC655638,31,Male,Yes,Closed,No,9
CR023856,2025-02-12 19:34:57,Afternoon,635,Yadgir,7096,Hunasagi,218124.0,Baichabal,620921,Kanhalli,Saidapur PS,16.569674,77.251346,Economic Crime,Financial Fraud,Medium,58,30,Male,ACC00056,41,Female,Yes,Closed,Yes,33
CR023857,2026-03-02 16:56:51,Afternoon,548,Tumakuru,5540,Turuvekere,220403.0,Lokammanahalli,612206,Neeragunda,Kora PS,13.269694,77.039626,Rural Crime,Sand Mining,Medium,92,26,Male,ACC00134,43,Male,Yes,Charge Sheet Filed,No,34
CR023858,2025-10-21 12:40:19,Morning,540,Haveri,5495,Ranibennur,218610.0,Kodiyala,604565,Nalawagal,Ranebennur Traffic PS,14.634915,75.604054,Violent Crime,Murder,Critical,75,24,Female,ACC00431,37,Male,Yes,Pending Trial,No,5
CR023859,2026-06-29 04:36:30,Morning,529,Bidar,5455,Bhalki,216398.0,Talwad(K),599917,Saidapurwadi,Basava Kalyana Rural PS,17.806224,76.855662,Public Order,Illegal Gambling,Medium,10,41,Female,ACC531133,63,Male,Yes,Closed,No,47
CR023860,2025-03-25 18:55:10,Afternoon,548,Tumakuru,5535,Madhugiri,220234.0,Hosakere,610704,Karenahalli,Jayanagara PS,13.943736,75.584953,Public Order,Illegal Gambling,Medium,75,75,Male,ACC075760,70,Female,Yes,Pending Trial,Yes,26
CR023861,2024-11-23 02:37:10,Afternoon,550,Uttara Kannada,5483,Sirsi,220715.0,Badangod,603268,Kuppagadde,Bhatkal Town PS,14.013184,74.52311,Cyber Crime,Phishing,Medium,79,57,Female,ACC838119,47,Male,Yes,Under Investigation,Yes,21
CR023862,2026-03-14 09:32:09,Morning,538,Kalaburagi,5582,Kalaburagi,218026.0,Srinivas Saradgi,620251,Srinivas Saradgi,Madanahipparga PS,17.456313,76.390207,Rural Crime,Crop Theft,Medium,22,64,Female,ACC524115,36,Male,Yes,Charge Sheet Filed,Yes,54
CR023863,2026-04-16 00:44:31,Night,545,Mysuru,7230,Saligrama,219508.0,Haradanahally,618518,Lakkikuppe,Metagalli PS,12.335359,76.635033,Cyber Crime,Phishing,Medium,35,35,Female,ACC00305,70,Female,Yes,Pending Trial,Yes,44
CR023864,2025-11-10 00:22:54,Night,549,Udupi,5522,Kundapura,220486.0,Kumbashi,608734,Kumbashi,Udupi Traffic PS,13.335484,74.739998,Property Crime,Shop Theft,Medium,90,72,Male,ACC00058,47,Male,No,Charge Sheet Filed,No,50
CR023865,2025-05-24 11:56:03,Afternoon,541,Kodagu,5567,Somvarpet,218719.0,Nidta,939055,Vadayanapura,Shanivarasanthe PS,12.719629,75.892218,Public Order,Illegal Gambling,Medium,90,58,Female,ACC00392,46,Male,No,Closed,Yes,53
CR023866,2025-11-18 06:49:40,Afternoon,547,Shivamogga,5515,Sagar,219912.0,Gowthamapura,607282,Gowja Swasthi,Jog PS,14.227552,74.829942,Property Crime,Shop Theft,Medium,25,46,Male,ACC203156,62,Male,No,Charge Sheet Filed,Yes,43
CR023867,2025-12-29 07:43:15,Evening,542,Kolar,5593,Bangarapet,218805.0,Kamasamudra,622611,Kamasamudra,Masti PS,12.873776,78.002489,Rural Crime,Cattle Theft,Medium,66,20,Female,ACC00240,21,Male,Yes,Pending Trial,Yes,38
CR023868,2025-09-10 10:52:53,Morning,547,Shivamogga,5517,Shikarpur,219941.0,Arasinagere,607826,Anaginabylu,Hosamane PS,13.841628,75.694175,Property Crime,House Burglary,Medium,80,55,Male,ACC00390,70,Male,No,Pending Trial,No,55
CR023869,2026-01-11 15:01:31,Morning,533,Chitradurga,5507,Hosdurga,217159.0,Doddakittadahalli,605917,Sannakittadahalli,Chitradurga Extension PS,14.238119,76.431821,Public Order,Rioting,Medium,86,68,Male,ACC388278,43,Female,Yes,Closed,Yes,31
CR023870,2026-02-07 20:57:22,Afternoon,631,Bengaluru South,5608,Kanakapura,215540.0,Tungani,626447,Ramapura,CHANNAPATNA TRAFFIC PS,12.670824,77.193078,Public Order,Illegal Gambling,Medium,14,48,Male,ACC030152,59,Male,Yes,Under Investigation,No,60
CR023871,2025-11-04 21:17:49,Evening,524,Bagalkote,5444,Bilgi,215211.0,Herkal,598532,Herkal,Kaladagi PS,16.212565,75.515176,Violent Crime,Assault,Critical,19,73,Female,ACC00338,37,Male,Yes,Under Investigation,No,8
CR023872,2026-04-26 15:30:22,Evening,738,Vijayanagara,5502,Kudligi,216241.0,Ramadurga,605087,Kudureduvu,Brucepet PS,15.151628,76.906211,Property Crime,Chain Snatching,Medium,41,28,Female,ACC00042,34,Male,No,Under Investigation,Yes,53
CR023873,2024-12-03 09:52:55,Afternoon,535,Davanagere,5513,Honnali,217586.0,Kammaragatta,606790,Anjaneyapura,KTJ Nagar PS,14.471412,75.913196,Rural Crime,Cattle Theft,Medium,72,34,Female,ACC063371,67,Female,Yes,Charge Sheet Filed,Yes,39
CR023874,2025-01-29 17:53:07,Morning,532,Chikkamagaluru,5531,Mudigere,216943.0,Urubage,610014,Hemmadi,Koppa PS,12.719703,76.965315,Cyber Crime,Phishing,Medium,59,46,Male,ACC406229,47,Male,Yes,Closed,Yes,54
CR023875,2024-10-23 21:50:06,Morning,630,Chikkaballapura,7407,Chelur,218775.0,Nallagutlapalli,623991,Kondikonda,Chelur PS,13.244836,76.536395,Violent Crime,Attempt to Murder,Critical,35,73,Male,ACC00444,30,Female,Yes,Closed,Yes,5
CR023876,2025-12-13 23:38:12,Evening,546,Raichur,5459,Lingasugur,219731.0,Sarjapur,600489,Chick-Hesarur,Raichur CEN Crime PS,16.216708,77.346304,Property Crime,Shop Theft,Medium,72,23,Female,ACC00107,43,Male,No,Pending Trial,No,25
CR023877,2026-05-09 13:19:35,Afternoon,540,Haveri,5495,Ranibennur,244390.0,Nittur,604556,Konanatali,Hansabhavi PS,14.567962,75.348492,Crime Against Women,Sexual Harassment,High,75,45,Female,ACC00288,23,Male,No,Pending Trial,Yes,23
CR023878,2025-01-03 07:53:18,Night,524,Bagalkote,7062,Ilkal,215229.0,Budihal S.K.,598968,Palti,Guledagudda PS,16.046951,75.762587,Property Crime,House Burglary,Medium,26,34,Female,ACC035033,19,Male,Yes,Closed,Yes,50
