village_id,gp_id,gp_name
611957,220148,Mavinahalli
611958,220139,Idagur
611959,220139,Idagur
611960,220333,Gyaragatta
611961,220326,Baluvaneralu
611962,220326,Baluvaneralu
611963,220326,Baluvaneralu
611964,220326,Baluvaneralu
611965,220326,Baluvaneralu
611966,220326,Baluvaneralu
611967,220326,Baluvaneralu
611968,220334,Halukurike
611969,220334,Halukurike
611970,220334,Halukurike
611971,220342,Manakikere
611972,220342,Manakikere
611973,220342,Manakikere
611974,220342,Manakikere
611975,220342,Manakikere
611976,220342,Manakikere
611977,220334,Halukurike
611978,220334,Halukurike
611980,220334,Halukurike
611981,220326,Baluvaneralu
611982,220326,Baluvaneralu
611983,220326,Baluvaneralu
611984,220326,Baluvaneralu
611985,220326,Baluvaneralu
611986,220333,Gyaragatta
611987,220333,Gyaragatta
611988,220333,Gyaragatta
611989,220333,Gyaragatta
611990,220333,Gyaragatta
611991,220333,Gyaragatta
611992,220333,Gyaragatta
611993,220333,Gyaragatta
611994,220336,Honnavalli
611995,220330,Gudigondanahalli (B.G. Kaval)
611996,220336,Honnavalli
611997,220330,Gudigondanahalli (B.G. Kaval)
611998,220330,Gudigondanahalli (B.G. Kaval)
611999,220348,Sarthavalli
612000,220348,Sarthavalli
612001,220348,Sarthavalli
612002,220334,Halukurike
612003,220334,Halukurike
612004,220334,Halukurike
612005,220348,Sarthavalli
612006,220342,Manakikere
612007,220342,Manakikere
612008,220348,Sarthavalli
612009,220348,Sarthavalli
612010,220330,Gudigondanahalli (B.G. Kaval)
612011,220330,Gudigondanahalli (B.G. Kaval)
612012,220330,Gudigondanahalli (B.G. Kaval)
612013,220348,Sarthavalli
612014,220348,Sarthavalli
612015,220348,Sarthavalli
612016,220342,Manakikere
612017,220342,Manakikere
612018,220348,Sarthavalli
612020,220339,Karadi
612021,220339,Karadi
612022,220327,Biligere
612023,220327,Biligere
612025,220327,Biligere
612026,220327,Biligere
612028,220327,Biligere
612029,220327,Biligere
612030,220335,Hindiskere
612031,220335,Hindiskere
612032,220335,Hindiskere
612033,220335,Hindiskere
612035,220335,Hindiskere
612036,220335,Hindiskere
612037,220335,Hindiskere
612038,220327,Biligere
612039,220335,Hindiskere
612040,220327,Biligere
612041,220324,Araluguppe
612042,220324,Araluguppe
612043,220324,Araluguppe
612044,220324,Araluguppe
612045,220339,Karadi
612046,220339,Karadi
612047,220339,Karadi
612048,220339,Karadi
612049,220339,Karadi
612050,220339,Karadi
612051,220340,Kuppallu
612052,220340,Kuppallu
612053,220340,Kuppallu
612054,220340,Kuppallu
612055,220340,Kuppallu
612056,220340,Kuppallu
612057,220340,Kuppallu
612058,220340,Kuppallu
612059,220340,Kuppallu
612060,220324,Araluguppe
612061,220324,Araluguppe
612062,220324,Araluguppe
612063,220340,Kuppallu
612064,220341,Mathihalli
612065,220333,Gyaragatta
612066,220333,Gyaragatta
612067,220330,Gudigondanahalli (B.G. Kaval)
612068,220330,Gudigondanahalli (B.G. Kaval)
612069,220330,Gudigondanahalli (B.G. Kaval)
612070,220330,Gudigondanahalli (B.G. Kaval)
612071,220341,Mathihalli
612072,220341,Mathihalli
612073,220337,Huchhagondanahalli
612074,220337,Huchhagondanahalli
612075,220337,Huchhagondanahalli
612076,220337,Huchhagondanahalli
612077,220337,Huchhagondanahalli
612078,220337,Huchhagondanahalli
612079,220337,Huchhagondanahalli
612080,220337,Huchhagondanahalli
612081,220339,Karadi
612082,220339,Karadi
612083,220337,Huchhagondanahalli
612084,220337,Huchhagondanahalli
612085,220337,Huchhagondanahalli
612086,220329,Echanuru
612087,220337,Huchhagondanahalli
612088,220329,Echanuru
612089,220329,Echanuru
612090,220329,Echanuru
612091,220329,Echanuru
612092,220329,Echanuru
612093,220329,Echanuru
612094,220347,Rangapura
612095,220347,Rangapura
612096,220347,Rangapura
612097,220341,Mathihalli
612098,220349,Tadasur
612099,220341,Mathihalli
612100,220341,Mathihalli
612101,220341,Mathihalli
612102,220341,Mathihalli
612103,220341,Mathihalli
612104,220332,Gurugadahalli
612105,220332,Gurugadahalli
612106,220341,Mathihalli
612107,220332,Gurugadahalli
612108,220332,Gurugadahalli
612109,220332,Gurugadahalli
612110,220349,Tadasur
612111,220349,Tadasur
612112,220347,Rangapura
612113,220347,Rangapura
612114,220347,Rangapura
612115,220347,Rangapura
612116,220347,Rangapura
612117,220347,Rangapura
612118,220328,Dasarighatta
612119,220328,Dasarighatta
612120,220328,Dasarighatta
612121,220349,Tadasur
612122,220349,Tadasur
612123,220332,Gurugadahalli
612124,220349,Tadasur
612125,220349,Tadasur
612126,220349,Tadasur
612127,220349,Tadasur
612128,220349,Tadasur
612129,220328,Dasarighatta
612130,220338,Hunaseghatta
612131,220338,Hunaseghatta
612132,220347,Rangapura
612133,220344,Nagaraghatta
612134,220344,Nagaraghatta
612135,220344,Nagaraghatta
612136,220344,Nagaraghatta
612137,220344,Nagaraghatta
612138,220345,Nalligere
612139,220345,Nalligere
612140,220345,Nalligere
612141,220345,Nalligere
612143,220346,Nonavinakere
612144,220346,Nonavinakere
612145,220345,Nalligere
612146,220345,Nalligere
612147,220345,Nalligere
612148,220345,Nalligere
612149,220345,Nalligere
612150,220344,Nagaraghatta
612151,220344,Nagaraghatta
612152,220344,Nagaraghatta
612153,220344,Nagaraghatta
612154,220344,Nagaraghatta
612155,220344,Nagaraghatta
612156,220338,Hunaseghatta
612157,220344,Nagaraghatta
612158,220344,Nagaraghatta
612159,220338,Hunaseghatta
612160,220338,Hunaseghatta
612161,220338,Hunaseghatta
612162,220328,Dasarighatta
612163,220328,Dasarighatta
612164,220328,Dasarighatta
612165,220338,Hunaseghatta
612166,220338,Hunaseghatta
612167,220338,Hunaseghatta
612168,220325,Bajaguru
612169,220325,Bajaguru
612170,220325,Bajaguru
612171,220346,Nonavinakere
612172,220331,Gungurmalle
612173,220331,Gungurmalle
612174,220331,Gungurmalle
612175,220331,Gungurmalle
612176,220331,Gungurmalle
612177,220331,Gungurmalle
612178,220325,Bajaguru
612179,220325,Bajaguru
612180,220343,Masavanaghatta
612181,220343,Masavanaghatta
612182,220343,Masavanaghatta
612183,220343,Masavanaghatta
612184,220343,Masavanaghatta
612185,220343,Masavanaghatta
612186,220343,Masavanaghatta
612187,220343,Masavanaghatta
612188,220331,Gungurmalle
612189,220331,Gungurmalle
612190,220331,Gungurmalle
612191,220403,Lokammanahalli
612192,220394,Banasandra
612193,220394,Banasandra
612194,220394,Banasandra
612195,220394,Banasandra
612196,220394,Banasandra
612197,220394,Banasandra
612198,272837,Hadavanahalli
612199,272837,Hadavanahalli
612200,220397,Dandinashivara
612201,220397,Dandinashivara
612202,220394,Banasandra
612203,220399,Hullekere
612204,220394,Banasandra
612205,220394,Banasandra
612206,220403,Lokammanahalli
612207,220403,Lokammanahalli
612208,220403,Lokammanahalli
612209,220403,Lokammanahalli
612210,220403,Lokammanahalli
612211,220403,Lokammanahalli
612212,220392,Anekere
612213,220403,Lokammanahalli
612214,220403,Lokammanahalli
612215,220403,Lokammanahalli
612216,220403,Lokammanahalli
612217,220403,Lokammanahalli
612218,220408,Muniyur
612219,220408,Muniyur
612220,220408,Muniyur
612221,220408,Muniyur
612222,220414,Talakere
612223,220414,Talakere
612225,220414,Talakere
612226,220414,Talakere
612227,220404,Madihalli
612228,220404,Madihalli
612230,220404,Madihalli
612231,220408,Muniyur
612232,220408,Muniyur
612234,220403,Lokammanahalli
612235,220392,Anekere
612236,220401,Kodigehalli
612237,220392,Anekere
612238,220392,Anekere
612239,220392,Anekere
612240,220392,Anekere
612241,220392,Anekere
612242,220401,Kodigehalli
612243,220401,Kodigehalli
612245,220401,Kodigehalli
612246,220401,Kodigehalli
612247,220401,Kodigehalli
612248,220404,Madihalli
612249,220404,Madihalli
612250,220404,Madihalli
612251,220414,Talakere
612252,220404,Madihalli
612253,220404,Madihalli
612254,220398,Goni Tumkur
612256,220391,Ammasandra
612257,272837,Hadavanahalli
612258,272837,Hadavanahalli
612259,272837,Hadavanahalli
612260,220410,Sampige
612261,272837,Hadavanahalli
612262,272837,Hadavanahalli
612264,220397,Dandinashivara
612265,220410,Sampige
612266,220410,Sampige
612267,220410,Sampige
612268,220410,Sampige
612269,220411,Sampige Hossahalli
612270,220410,Sampige
612271,220410,Sampige
612272,220410,Sampige
612273,220391,Ammasandra
612274,220397,Dandinashivara
612275,220397,Dandinashivara
612276,220399,Hullekere
612277,220399,Hullekere
612278,220410,Sampige
612279,220399,Hullekere
612280,220399,Hullekere
612281,220399,Hullekere
612282,220397,Dandinashivara
612283,220399,Hullekere
612284,220399,Hullekere
612285,220399,Hullekere
612286,220399,Hullekere
612288,220399,Hullekere
612290,220399,Hullekere
612291,220399,Hullekere
612292,220399,Hullekere
612293,220402,Kondajji
612294,220410,Sampige
612295,220410,Sampige
612296,220411,Sampige Hossahalli
612297,220411,Sampige Hossahalli
612298,220411,Sampige Hossahalli
612300,220411,Sampige Hossahalli
612301,220411,Sampige Hossahalli
612302,220411,Sampige Hossahalli
612303,220402,Kondajji
612304,220402,Kondajji
612305,220402,Kondajji
612306,220402,Kondajji
612307,220402,Kondajji
612308,220402,Kondajji
612309,220402,Kondajji
612310,220402,Kondajji
612311,220414,Talakere
612312,220416,Vadavanaghata
612313,220414,Talakere
612315,220416,Vadavanaghata
612316,220415,Tandaga
612317,220415,Tandaga
612318,220415,Tandaga
612319,220415,Tandaga
612320,220415,Tandaga
612321,220415,Tandaga
612322,220415,Tandaga
612323,220415,Tandaga
612324,220400,Kanathur
612325,220400,Kanathur
612326,220400,Kanathur
612327,220400,Kanathur
612328,220400,Kanathur
612329,220393,Aremallenahalli
612330,220415,Tandaga
612331,220393,Aremallenahalli
612332,220415,Tandaga
612333,220415,Tandaga
612334,220398,Goni Tumkur
612335,220398,Goni Tumkur
612336,220398,Goni Tumkur
612337,220398,Goni Tumkur
612338,220409,Muthugadahalli
612339,220409,Muthugadahalli
612340,220409,Muthugadahalli
612341,220406,Mavinakere
612342,220406,Mavinakere
612343,220406,Mavinakere
612344,220406,Mavinakere
612345,220406,Mavinakere
612346,220406,Mavinakere
612347,220409,Muthugadahalli
612348,220398,Goni Tumkur
612349,220398,Goni Tumkur
612350,220393,Aremallenahalli
612351,220393,Aremallenahalli
612352,220393,Aremallenahalli
612353,220393,Aremallenahalli
612354,220400,Kanathur
612355,220400,Kanathur
612356,220393,Aremallenahalli
612357,220393,Aremallenahalli
612358,220398,Goni Tumkur
612359,220398,Goni Tumkur
612360,220406,Mavinakere
612361,220406,Mavinakere
612362,220393,Aremallenahalli
612363,220396,Dabbeghatta
612364,220396,Dabbeghatta
612365,220396,Dabbeghatta
612366,220396,Dabbeghatta
612367,220396,Dabbeghatta
612368,220396,Dabbeghatta
612369,220396,Dabbeghatta
612370,220404,Madihalli
612371,220409,Muthugadahalli
612372,220413,Soravanahalli
612373,220416,Vadavanaghata
612374,220416,Vadavanaghata
612375,220416,Vadavanaghata
612376,220416,Vadavanaghata
612377,220416,Vadavanaghata
612378,220416,Vadavanaghata
612379,220416,Vadavanaghata
612380,220413,Soravanahalli
612381,220409,Muthugadahalli
612382,220409,Muthugadahalli
612383,220407,Mayasandra
612384,220413,Soravanahalli
612385,220413,Soravanahalli
612386,220407,Mayasandra
612387,220413,Soravanahalli
612388,220405,Manichendur
612389,220405,Manichendur
612390,220405,Manichendur
612391,220405,Manichendur
612392,220416,Vadavanaghata
612393,220405,Manichendur
612394,220405,Manichendur
612395,220405,Manichendur
612396,220412,Settigondanahalli
612397,220412,Settigondanahalli
612398,220412,Settigondanahalli
612399,220412,Settigondanahalli
612400,220412,Settigondanahalli
612401,220412,Settigondanahalli
612402,220412,Settigondanahalli
612403,220412,Settigondanahalli
612404,220412,Settigondanahalli
612406,220405,Manichendur
612407,220412,Settigondanahalli
612408,220405,Manichendur
612409,220405,Manichendur
612410,220405,Manichendur
612411,220405,Manichendur
612412,220413,Soravanahalli
612413,220413,Soravanahalli
612414,220407,Mayasandra
612415,220407,Mayasandra
612416,220407,Mayasandra
612417,220407,Mayasandra
612418,220395,Bitarahossalli
612419,220395,Bitarahossalli
612420,220395,Bitarahossalli
612421,220395,Bitarahossalli
612422,220395,Bitarahossalli
612423,220395,Bitarahossalli
612424,220413,Soravanahalli
612425,220395,Bitarahossalli
612426,220412,Settigondanahalli
612427,220395,Bitarahossalli
612428,220395,Bitarahossalli
612429,220395,Bitarahossalli
612430,220395,Bitarahossalli
612431,220395,Bitarahossalli
612432,220395,Bitarahossalli
612433,220395,Bitarahossalli
612435,220204,Nagasandra
612436,220204,Nagasandra
612437,220204,Nagasandra
612438,220204,Nagasandra
612439,220204,Nagasandra
612440,220204,Nagasandra
612441,220204,Nagasandra
612442,220204,Nagasandra
612443,220204,Nagasandra
612445,220204,Nagasandra
612447,220204,Nagasandra
612448,220204,Nagasandra
612449,220204,Nagasandra
612450,220194,Kaggere
612451,220214,Yediyur
612452,220214,Yediyur
612453,220214,Yediyur
612454,220214,Yediyur
612455,220199,Koppa
612456,220204,Nagasandra
612457,220204,Nagasandra
612458,220204,Nagasandra
612459,220199,Koppa
612460,220199,Koppa
612461,220203,Nademavinapura
612462,220203,Nademavinapura
612463,220203,Nademavinapura
612464,220203,Nademavinapura
612465,220203,Nademavinapura
612466,220199,Koppa
612467,220199,Koppa
612468,220199,Koppa
612470,220214,Yediyur
612471,220214,Yediyur
612472,220214,Yediyur
612473,220199,Koppa
612474,220199,Koppa
612475,220194,Kaggere
612476,220194,Kaggere
612477,220194,Kaggere
612479,220202,Markonahalli
612480,220194,Kaggere
612482,220199,Koppa
612483,220199,Koppa
612484,220214,Yediyur
612485,220214,Yediyur
612486,220214,Yediyur
612487,220214,Yediyur
612488,220214,Yediyur
612489,220214,Yediyur
612491,220202,Markonahalli
612492,220202,Markonahalli
612493,220202,Markonahalli
612494,220199,Koppa
612495,220194,Kaggere
612496,220194,Kaggere
612497,220204,Nagasandra
612498,220182,Baktharahalli
612499,220182,Baktharahalli
612500,220182,Baktharahalli
612501,220182,Baktharahalli
612502,220209,Taredkuppa
612503,220209,Taredkuppa
612504,220209,Taredkuppa
612505,220209,Taredkuppa
612506,220209,Taredkuppa
612507,220209,Taredkuppa
612508,220209,Taredkuppa
612509,220181,Baagenahalli
612510,220181,Baagenahalli
612511,220182,Baktharahalli
612512,220182,Baktharahalli
612513,220182,Baktharahalli
612514,220182,Baktharahalli
612515,220201,Madikehalli
612517,220201,Madikehalli
612518,220201,Madikehalli
612519,220201,Madikehalli
612520,220201,Madikehalli
612521,220201,Madikehalli
612522,220201,Madikehalli
612523,220201,Madikehalli
612524,220201,Madikehalli
612525,220201,Madikehalli
612526,220200,Kothagere
612527,220200,Kothagere
612528,220200,Kothagere
612529,220200,Kothagere
612530,220181,Baagenahalli
612531,220182,Baktharahalli
612532,220181,Baagenahalli
612533,220181,Baagenahalli
612534,220181,Baagenahalli
612535,220181,Baagenahalli
612537,220200,Kothagere
612538,220200,Kothagere
612539,220215,Yeleyur
612541,220183,Begur
612542,220215,Yeleyur
612543,220215,Yeleyur
612544,220215,Yeleyur
612545,220215,Yeleyur
612546,220215,Yeleyur
612547,220215,Yeleyur
612548,220215,Yeleyur
612549,220215,Yeleyur
612550,220195,Kempanahalli
612551,220195,Kempanahalli
612552,220212,Utharidurga
612553,220215,Yeleyur
612554,220212,Utharidurga
612555,220212,Utharidurga
612556,220215,Yeleyur
612557,220212,Utharidurga
612558,220212,Utharidurga
612559,220212,Utharidurga
612560,220195,Kempanahalli
612561,220195,Kempanahalli
612562,220196,Kithanamangala
612563,220196,Kithanamangala
612564,220208,Ippadi
612565,220208,Ippadi
612566,220208,Ippadi
612567,220208,Ippadi
612568,220195,Kempanahalli
612569,220212,Utharidurga
612570,220212,Utharidurga
612571,220212,Utharidurga
612572,220192,Joddihossahalli
612573,220192,Joddihossahalli
612574,220192,Joddihossahalli
612575,220186,D.Hosahalli
612576,220192,Joddihossahalli
612577,220192,Joddihossahalli
612578,220192,Joddihossahalli
612579,220208,Ippadi
612580,220184,Bilidevalaya
612581,220184,Bilidevalaya
612582,220184,Bilidevalaya
612584,220200,Kothagere
612586,220189,Herur
612587,220183,Begur
612589,220183,Begur
612590,220183,Begur
612591,220196,Kithanamangala
612592,220183,Begur
612593,220189,Herur
612594,220189,Herur
612595,220189,Herur
612596,220189,Herur
612599,220184,Bilidevalaya
612600,220184,Bilidevalaya
612601,220184,Bilidevalaya
612602,220190,Hosahalli
612603,220189,Herur
612605,220189,Herur
612607,220190,Hosahalli
612608,220189,Herur
612609,220189,Herur
612610,220196,Kithanamangala
612611,220196,Kithanamangala
612612,220196,Kithanamangala
612613,220196,Kithanamangala
612614,220196,Kithanamangala
612615,220190,Hosahalli
612616,220190,Hosahalli
612617,220190,Hosahalli
612618,220190,Hosahalli
612619,220190,Hosahalli
612620,220207,Santemavathur
612621,220207,Santemavathur
612622,220207,Santemavathur
612623,220207,Santemavathur
612624,220207,Santemavathur
612625,220207,Santemavathur
612626,220207,Santemavathur
612627,220207,Santemavathur
612628,220207,Santemavathur
612629,220207,Santemavathur
612630,220188,Hallevur
612631,220188,Hallevur
612632,220214,Yediyur
612633,220214,Yediyur
612634,220214,Yediyur
612635,220214,Yediyur
612636,220202,Markonahalli
612637,220202,Markonahalli
612638,220202,Markonahalli
612640,220198,Kodigehalli
612641,220198,Kodigehalli
612642,220198,Kodigehalli
612643,220198,Kodigehalli
612644,220198,Kodigehalli
612645,220198,Kodigehalli
612646,220198,Kodigehalli
612647,220198,Kodigehalli
612648,220198,Kodigehalli
612649,220198,Kodigehalli
612650,220198,Kodigehalli
612651,220202,Markonahalli
612652,220202,Markonahalli
612653,220202,Markonahalli
612654,220202,Markonahalli
612655,220206,Paduvagere
612656,220202,Markonahalli
612657,220202,Markonahalli
612658,220180,Amruthur
612659,220180,Amruthur
612660,220180,Amruthur
612661,220193,K.Honamaachana Halli
612662,220193,K.Honamaachana Halli
612663,220193,K.Honamaachana Halli
612664,220191,Jinnagara
612665,220191,Jinnagara
612666,220191,Jinnagara
612667,220191,Jinnagara
612668,220206,Paduvagere
612670,220206,Paduvagere
612671,220191,Jinnagara
612672,220191,Jinnagara
612673,220193,K.Honamaachana Halli
612674,220205,Nidasale
612675,220193,K.Honamaachana Halli
612676,220191,Jinnagara
612677,220191,Jinnagara
612678,220191,Jinnagara
612679,220206,Paduvagere
612680,220206,Paduvagere
612681,220206,Paduvagere
612682,220193,K.Honamaachana Halli
612683,220193,K.Honamaachana Halli
612684,220193,K.Honamaachana Halli
612685,220213,Yedavani
612686,220213,Yedavani
612687,220213,Yedavani
612688,220213,Yedavani
612689,220213,Yedavani
612690,220213,Yedavani
612691,220213,Yedavani
612692,220213,Yedavani
612693,220188,Hallevur
612694,220188,Hallevur
612695,220186,D.Hosahalli
612696,220186,D.Hosahalli
612697,220186,D.Hosahalli
612699,220186,D.Hosahalli
612700,220186,D.Hosahalli
612701,220192,Joddihossahalli
